=== transport-table08.xlsx ===
Cell A1 | value='Department for Transport statistics' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell O75 | value='98.89' | fill=9 | rows=[74] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P75 | value='99.9' | fill=9 | rows=[74] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q75 | value='..' | fill=9 | rows=[74] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R75 | value='..' | fill=9 | rows=[74] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B76 | value='North West' | fill=9 | rows=[75] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C76 | value='98.89' | fill=9 | rows=[75] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D76 | value='99.8' | fill=9 | rows=[75] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E76 | value='..' | fill=9 | rows=[75] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F76 | value='..' | fill=9 | rows=[75] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G76 | value='97.19' | fill=9 | rows=[75] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H76 | value='99.91' | fill=9 | rows=[75] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I76 | value='..' | fill=9 | rows=[75] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J76 | value='..' | fill=9 | rows=[75] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K76 | value='..' | fill=9 | rows=[75] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L76 | value='..' | fill=9 | rows=[75] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M76 | value='..' | fill=9 | rows=[75] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N76 | value='..' | fill=9 | rows=[75] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O76 | value='99.12' | fill=9 | rows=[75] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P76 | value='99.89' | fill=9 | rows=[75] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q76 | value='..' | fill=9 | rows=[75] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R76 | value='..' | fill=9 | rows=[75] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B77 | value='Yorkshire and the Humber' | fill=9 | rows=[76] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C77 | value='97.86' | fill=9 | rows=[76] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D77 | value='99.71' | fill=9 | rows=[76] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E77 | value='..' | fill=9 | rows=[76] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F77 | value='..' | fill=9 | rows=[76] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G77 | value='93.44' | fill=9 | rows=[76] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H77 | value='99.55' | fill=9 | rows=[76] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I77 | value='..' | fill=9 | rows=[76] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J77 | value='..' | fill=9 | rows=[76] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K77 | value='..' | fill=9 | rows=[76] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L77 | value='..' | fill=9 | rows=[76] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M77 | value='..' | fill=9 | rows=[76] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N77 | value='..' | fill=9 | rows=[76] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O77 | value='98.4' | fill=9 | rows=[76] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P77 | value='99.83' | fill=9 | rows=[76] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q77 | value='..' | fill=9 | rows=[76] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R77 | value='..' | fill=9 | rows=[76] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B78 | value='East Midlands' | fill=9 | rows=[77] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C78 | value='96.42' | fill=9 | rows=[77] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D78 | value='99.67' | fill=9 | rows=[77] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E78 | value='..' | fill=9 | rows=[77] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F78 | value='..' | fill=9 | rows=[77] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G78 | value='92.16' | fill=9 | rows=[77] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H78 | value='99.63' | fill=9 | rows=[77] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I78 | value='..' | fill=9 | rows=[77] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J78 | value='..' | fill=9 | rows=[77] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K78 | value='..' | fill=9 | rows=[77] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L78 | value='..' | fill=9 | rows=[77] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M78 | value='..' | fill=9 | rows=[77] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N78 | value='..' | fill=9 | rows=[77] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O78 | value='97.52' | fill=9 | rows=[77] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P78 | value='99.88' | fill=9 | rows=[77] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q78 | value='..' | fill=9 | rows=[77] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R78 | value='..' | fill=9 | rows=[77] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B79 | value='West Midlands' | fill=9 | rows=[78] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C79 | value='98.29' | fill=9 | rows=[78] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D79 | value='99.66' | fill=9 | rows=[78] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E79 | value='..' | fill=9 | rows=[78] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F79 | value='..' | fill=9 | rows=[78] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G79 | value='97.02' | fill=9 | rows=[78] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H79 | value='99.7' | fill=9 | rows=[78] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I79 | value='..' | fill=9 | rows=[78] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J79 | value='..' | fill=9 | rows=[78] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K79 | value='..' | fill=9 | rows=[78] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L79 | value='..' | fill=9 | rows=[78] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M79 | value='..' | fill=9 | rows=[78] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N79 | value='..' | fill=9 | rows=[78] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O79 | value='98.58' | fill=9 | rows=[78] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P79 | value='99.83' | fill=9 | rows=[78] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q79 | value='..' | fill=9 | rows=[78] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R79 | value='..' | fill=9 | rows=[78] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B80 | value='East' | fill=9 | rows=[79] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C80 | value='94.91' | fill=9 | rows=[79] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D80 | value='99.15' | fill=9 | rows=[79] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E80 | value='..' | fill=9 | rows=[79] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F80 | value='..' | fill=9 | rows=[79] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G80 | value='87.9' | fill=9 | rows=[79] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H80 | value='98.68' | fill=9 | rows=[79] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I80 | value='..' | fill=9 | rows=[79] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J80 | value='..' | fill=9 | rows=[79] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K80 | value='..' | fill=9 | rows=[79] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L80 | value='..' | fill=9 | rows=[79] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M80 | value='..' | fill=9 | rows=[79] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N80 | value='..' | fill=9 | rows=[79] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O80 | value='96.64' | fill=9 | rows=[79] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P80 | value='99.69' | fill=9 | rows=[79] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q80 | value='..' | fill=9 | rows=[79] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R80 | value='..' | fill=9 | rows=[79] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B81 | value='London' | fill=9 | rows=[80] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C81 | value='99.96' | fill=9 | rows=[80] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D81 | value='100' | fill=9 | rows=[80] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E81 | value='..' | fill=9 | rows=[80] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F81 | value='..' | fill=9 | rows=[80] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G81 | value='97.83' | fill=9 | rows=[80] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H81 | value='100' | fill=9 | rows=[80] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I81 | value='..' | fill=9 | rows=[80] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J81 | value='..' | fill=9 | rows=[80] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K81 | value='..' | fill=9 | rows=[80] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L81 | value='..' | fill=9 | rows=[80] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M81 | value='..' | fill=9 | rows=[80] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N81 | value='..' | fill=9 | rows=[80] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O81 | value='99.74' | fill=9 | rows=[80] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P81 | value='100' | fill=9 | rows=[80] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q81 | value='..' | fill=9 | rows=[80] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R81 | value='..' | fill=9 | rows=[80] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B82 | value='South East' | fill=9 | rows=[81] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C82 | value='97.15' | fill=9 | rows=[81] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D82 | value='99.75' | fill=9 | rows=[81] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E82 | value='..' | fill=9 | rows=[81] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F82 | value='..' | fill=9 | rows=[81] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G82 | value='89.43' | fill=9 | rows=[81] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H82 | value='99.33' | fill=9 | rows=[81] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I82 | value='..' | fill=9 | rows=[81] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J82 | value='..' | fill=9 | rows=[81] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K82 | value='..' | fill=9 | rows=[81] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L82 | value='..' | fill=9 | rows=[81] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M82 | value='..' | fill=9 | rows=[81] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N82 | value='..' | fill=9 | rows=[81] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O82 | value='97.7' | fill=9 | rows=[81] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P82 | value='99.85' | fill=9 | rows=[81] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q82 | value='..' | fill=9 | rows=[81] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R82 | value='..' | fill=9 | rows=[81] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B83 | value='South West' | fill=9 | rows=[82] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C83 | value='94' | fill=9 | rows=[82] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D83 | value='98.42' | fill=9 | rows=[82] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E83 | value='..' | fill=9 | rows=[82] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F83 | value='..' | fill=9 | rows=[82] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G83 | value='86.85' | fill=9 | rows=[82] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H83 | value='97.96' | fill=9 | rows=[82] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I83 | value='..' | fill=9 | rows=[82] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J83 | value='..' | fill=9 | rows=[82] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K83 | value='..' | fill=9 | rows=[82] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L83 | value='..' | fill=9 | rows=[82] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M83 | value='..' | fill=9 | rows=[82] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N83 | value='..' | fill=9 | rows=[82] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O83 | value='96.67' | fill=9 | rows=[82] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P83 | value='99.37' | fill=9 | rows=[82] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q83 | value='..' | fill=9 | rows=[82] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R83 | value='..' | fill=9 | rows=[82] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A84 | value='2008' | fill=9 | rows=[83] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B84 | value='North East' | fill=9 | rows=[83] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C84 | value='97.86' | fill=9 | rows=[83] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D84 | value='99.83' | fill=9 | rows=[83] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E84 | value='..' | fill=9 | rows=[83] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F84 | value='..' | fill=9 | rows=[83] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G84 | value='95.16' | fill=9 | rows=[83] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H84 | value='99.79' | fill=9 | rows=[83] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I84 | value='..' | fill=9 | rows=[83] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J84 | value='..' | fill=9 | rows=[83] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K84 | value='..' | fill=9 | rows=[83] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L84 | value='..' | fill=9 | rows=[83] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M84 | value='..' | fill=9 | rows=[83] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N84 | value='..' | fill=9 | rows=[83] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O84 | value='99' | fill=9 | rows=[83] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P84 | value='99.89' | fill=9 | rows=[83] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q84 | value='..' | fill=9 | rows=[83] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R84 | value='..' | fill=9 | rows=[83] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B85 | value='North West' | fill=9 | rows=[84] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C85 | value='99.31' | fill=9 | rows=[84] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D85 | value='99.87' | fill=9 | rows=[84] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E85 | value='..' | fill=9 | rows=[84] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F85 | value='..' | fill=9 | rows=[84] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G85 | value='96.56' | fill=9 | rows=[84] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H85 | value='99.81' | fill=9 | rows=[84] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I85 | value='..' | fill=9 | rows=[84] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J85 | value='..' | fill=9 | rows=[84] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K85 | value='..' | fill=9 | rows=[84] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L85 | value='..' | fill=9 | rows=[84] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M85 | value='..' | fill=9 | rows=[84] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N85 | value='..' | fill=9 | rows=[84] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O85 | value='99.1' | fill=9 | rows=[84] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P85 | value='99.88' | fill=9 | rows=[84] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q85 | value='..' | fill=9 | rows=[84] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R85 | value='..' | fill=9 | rows=[84] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B86 | value='Yorkshire and the Humber' | fill=9 | rows=[85] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C86 | value='98.63' | fill=9 | rows=[85] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D86 | value='99.76' | fill=9 | rows=[85] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E86 | value='..' | fill=9 | rows=[85] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F86 | value='..' | fill=9 | rows=[85] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G86 | value='92.73' | fill=9 | rows=[85] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H86 | value='99.59' | fill=9 | rows=[85] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I86 | value='..' | fill=9 | rows=[85] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J86 | value='..' | fill=9 | rows=[85] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K86 | value='..' | fill=9 | rows=[85] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L86 | value='..' | fill=9 | rows=[85] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M86 | value='..' | fill=9 | rows=[85] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N86 | value='..' | fill=9 | rows=[85] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O86 | value='98.38' | fill=9 | rows=[85] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P86 | value='99.83' | fill=9 | rows=[85] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q86 | value='..' | fill=9 | rows=[85] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R86 | value='..' | fill=9 | rows=[85] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B87 | value='East Midlands' | fill=9 | rows=[86] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C87 | value='98.44' | fill=9 | rows=[86] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D87 | value='99.89' | fill=9 | rows=[86] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E87 | value='..' | fill=9 | rows=[86] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F87 | value='..' | fill=9 | rows=[86] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G87 | value='91.54' | fill=9 | rows=[86] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H87 | value='99.7' | fill=9 | rows=[86] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I87 | value='..' | fill=9 | rows=[86] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J87 | value='..' | fill=9 | rows=[86] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K87 | value='..' | fill=9 | rows=[86] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L87 | value='..' | fill=9 | rows=[86] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M87 | value='..' | fill=9 | rows=[86] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N87 | value='..' | fill=9 | rows=[86] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O87 | value='97.81' | fill=9 | rows=[86] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P87 | value='99.89' | fill=9 | rows=[86] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q87 | value='..' | fill=9 | rows=[86] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R87 | value='..' | fill=9 | rows=[86] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B88 | value='West Midlands' | fill=9 | rows=[87] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C88 | value='98.66' | fill=9 | rows=[87] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D88 | value='99.81' | fill=9 | rows=[87] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E88 | value='..' | fill=9 | rows=[87] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F88 | value='..' | fill=9 | rows=[87] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G88 | value='96.37' | fill=9 | rows=[87] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H88 | value='99.66' | fill=9 | rows=[87] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I88 | value='..' | fill=9 | rows=[87] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J88 | value='..' | fill=9 | rows=[87] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K88 | value='..' | fill=9 | rows=[87] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L88 | value='..' | fill=9 | rows=[87] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M88 | value='..' | fill=9 | rows=[87] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N88 | value='..' | fill=9 | rows=[87] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O88 | value='98.53' | fill=9 | rows=[87] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P88 | value='99.81' | fill=9 | rows=[87] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q88 | value='..' | fill=9 | rows=[87] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R88 | value='..' | fill=9 | rows=[87] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B89 | value='East' | fill=9 | rows=[88] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C89 | value='96.58' | fill=9 | rows=[88] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D89 | value='99.61' | fill=9 | rows=[88] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E89 | value='..' | fill=9 | rows=[88] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F89 | value='..' | fill=9 | rows=[88] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G89 | value='87.34' | fill=9 | rows=[88] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H89 | value='98.25' | fill=9 | rows=[88] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I89 | value='..' | fill=9 | rows=[88] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J89 | value='..' | fill=9 | rows=[88] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K89 | value='..' | fill=9 | rows=[88] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L89 | value='..' | fill=9 | rows=[88] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M89 | value='..' | fill=9 | rows=[88] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N89 | value='..' | fill=9 | rows=[88] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O89 | value='96.33' | fill=9 | rows=[88] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P89 | value='99.6' | fill=9 | rows=[88] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q89 | value='..' | fill=9 | rows=[88] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R89 | value='..' | fill=9 | rows=[88] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B90 | value='London' | fill=9 | rows=[89] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C90 | value='99.9' | fill=9 | rows=[89] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D90 | value='100' | fill=9 | rows=[89] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E90 | value='..' | fill=9 | rows=[89] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F90 | value='..' | fill=9 | rows=[89] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G90 | value='98.07' | fill=9 | rows=[89] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H90 | value='100' | fill=9 | rows=[89] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I90 | value='..' | fill=9 | rows=[89] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J90 | value='..' | fill=9 | rows=[89] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K90 | value='..' | fill=9 | rows=[89] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L90 | value='..' | fill=9 | rows=[89] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M90 | value='..' | fill=9 | rows=[89] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N90 | value='..' | fill=9 | rows=[89] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O90 | value='99.77' | fill=9 | rows=[89] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P90 | value='100' | fill=9 | rows=[89] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q90 | value='..' | fill=9 | rows=[89] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R90 | value='..' | fill=9 | rows=[89] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B91 | value='South East' | fill=9 | rows=[90] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C91 | value='98.49' | fill=9 | rows=[90] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D91 | value='99.88' | fill=9 | rows=[90] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E91 | value='..' | fill=9 | rows=[90] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F91 | value='..' | fill=9 | rows=[90] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G91 | value='87.43' | fill=9 | rows=[90] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H91 | value='99.2' | fill=9 | rows=[90] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I91 | value='..' | fill=9 | rows=[90] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J91 | value='..' | fill=9 | rows=[90] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K91 | value='..' | fill=9 | rows=[90] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L91 | value='..' | fill=9 | rows=[90] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M91 | value='..' | fill=9 | rows=[90] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N91 | value='..' | fill=9 | rows=[90] | cols=[13] | col_header=False | row_header=False | metadata=False
