=== transport-table02.xlsx ===
Cell A1 | value='Department for Transport statistics' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell I39 | value='99.99' | fill=9 | rows=[38] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J39 | value='100' | fill=9 | rows=[38] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K39 | value='99.99' | fill=9 | rows=[38] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L39 | value='100' | fill=9 | rows=[38] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M39 | value='99.99' | fill=9 | rows=[38] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N39 | value='100' | fill=9 | rows=[38] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O39 | value='99.99' | fill=9 | rows=[38] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P39 | value='100' | fill=9 | rows=[38] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q39 | value='..' | fill=9 | rows=[38] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R39 | value='..' | fill=9 | rows=[38] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A40 | value='2009' | fill=9 | rows=[39] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B40 | value='Public Transport / Walking' | fill=9 | rows=[39] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C40 | value='96.98' | fill=9 | rows=[39] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D40 | value='99.51' | fill=9 | rows=[39] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E40 | value='97.91' | fill=9 | rows=[39] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F40 | value='99.6' | fill=9 | rows=[39] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G40 | value='88.15' | fill=9 | rows=[39] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H40 | value='98.55' | fill=9 | rows=[39] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I40 | value='85.84' | fill=9 | rows=[39] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J40 | value='93.29' | fill=9 | rows=[39] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K40 | value='93.52' | fill=9 | rows=[39] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L40 | value='99.24' | fill=9 | rows=[39] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M40 | value='72.12' | fill=9 | rows=[39] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N40 | value='95.38' | fill=9 | rows=[39] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O40 | value='95.66' | fill=9 | rows=[39] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P40 | value='99.33' | fill=9 | rows=[39] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q40 | value='60.57' | fill=9 | rows=[39] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R40 | value='92.1' | fill=9 | rows=[39] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B41 | value='Cycle' | fill=9 | rows=[40] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C41 | value='96.82' | fill=9 | rows=[40] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D41 | value='99.66' | fill=9 | rows=[40] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E41 | value='99.19' | fill=9 | rows=[40] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F41 | value='99.98' | fill=9 | rows=[40] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G41 | value='93.55' | fill=9 | rows=[40] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H41 | value='99.05' | fill=9 | rows=[40] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I41 | value='87.92' | fill=9 | rows=[40] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J41 | value='92.47' | fill=9 | rows=[40] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K41 | value='95.58' | fill=9 | rows=[40] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L41 | value='99.62' | fill=9 | rows=[40] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M41 | value='81.64' | fill=9 | rows=[40] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N41 | value='91.89' | fill=9 | rows=[40] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O41 | value='95.54' | fill=9 | rows=[40] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P41 | value='99.29' | fill=9 | rows=[40] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q41 | value='74.38' | fill=9 | rows=[40] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R41 | value='74.38' | fill=9 | rows=[40] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B42 | value='Car' | fill=9 | rows=[41] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C42 | value='100' | fill=9 | rows=[41] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D42 | value='100' | fill=9 | rows=[41] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E42 | value='100' | fill=9 | rows=[41] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F42 | value='100' | fill=9 | rows=[41] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G42 | value='99.99' | fill=9 | rows=[41] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H42 | value='100' | fill=9 | rows=[41] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I42 | value='94.26' | fill=9 | rows=[41] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J42 | value='94.26' | fill=9 | rows=[41] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K42 | value='100' | fill=9 | rows=[41] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L42 | value='100' | fill=9 | rows=[41] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M42 | value='99.99' | fill=9 | rows=[41] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N42 | value='100' | fill=9 | rows=[41] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O42 | value='99.99' | fill=9 | rows=[41] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P42 | value='100' | fill=9 | rows=[41] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q42 | value='99.54' | fill=9 | rows=[41] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R42 | value='99.99' | fill=9 | rows=[41] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A43 | value='2010' | fill=9 | rows=[42] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B43 | value='Public Transport / Walking' | fill=9 | rows=[42] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C43 | value='95.93' | fill=9 | rows=[42] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D43 | value='99.26' | fill=9 | rows=[42] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E43 | value='97.28' | fill=9 | rows=[42] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F43 | value='99.43' | fill=9 | rows=[42] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G43 | value='85.7' | fill=9 | rows=[42] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H43 | value='97.92' | fill=9 | rows=[42] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I43 | value='90.11' | fill=9 | rows=[42] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J43 | value='98.79' | fill=9 | rows=[42] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K43 | value='93.08' | fill=9 | rows=[42] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L43 | value='98.95' | fill=9 | rows=[42] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M43 | value='66.26' | fill=9 | rows=[42] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N43 | value='93' | fill=9 | rows=[42] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O43 | value='95.46' | fill=9 | rows=[42] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P43 | value='99.08' | fill=9 | rows=[42] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q43 | value='58.03' | fill=9 | rows=[42] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R43 | value='90.78' | fill=9 | rows=[42] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B44 | value='Cycle' | fill=9 | rows=[43] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C44 | value='96.9' | fill=9 | rows=[43] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D44 | value='99.67' | fill=9 | rows=[43] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E44 | value='99.32' | fill=9 | rows=[43] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F44 | value='99.98' | fill=9 | rows=[43] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G44 | value='93.62' | fill=9 | rows=[43] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H44 | value='99.2' | fill=9 | rows=[43] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I44 | value='94.15' | fill=9 | rows=[43] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J44 | value='99.46' | fill=9 | rows=[43] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K44 | value='96.47' | fill=9 | rows=[43] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L44 | value='99.64' | fill=9 | rows=[43] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M44 | value='82.13' | fill=9 | rows=[43] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N44 | value='96.31' | fill=9 | rows=[43] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O44 | value='96.13' | fill=9 | rows=[43] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P44 | value='99.37' | fill=9 | rows=[43] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q44 | value='77.43' | fill=9 | rows=[43] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R44 | value='92.63' | fill=9 | rows=[43] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B45 | value='Car' | fill=9 | rows=[44] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C45 | value='99.99' | fill=9 | rows=[44] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D45 | value='100' | fill=9 | rows=[44] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E45 | value='100' | fill=9 | rows=[44] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F45 | value='100' | fill=9 | rows=[44] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G45 | value='99.99' | fill=9 | rows=[44] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H45 | value='100' | fill=9 | rows=[44] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I45 | value='99.99' | fill=9 | rows=[44] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J45 | value='100' | fill=9 | rows=[44] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K45 | value='100' | fill=9 | rows=[44] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L45 | value='100' | fill=9 | rows=[44] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M45 | value='99.97' | fill=9 | rows=[44] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N45 | value='100' | fill=9 | rows=[44] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O45 | value='99.98' | fill=9 | rows=[44] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P45 | value='100' | fill=9 | rows=[44] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q45 | value='99.5' | fill=9 | rows=[44] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R45 | value='99.99' | fill=9 | rows=[44] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B46 | value='Car (new method)3' | fill=9 | rows=[45] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C46 | value='99.89' | fill=9 | rows=[45] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D46 | value='99.92' | fill=9 | rows=[45] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E46 | value='99.93' | fill=9 | rows=[45] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F46 | value='99.93' | fill=9 | rows=[45] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G46 | value='99.9' | fill=9 | rows=[45] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H46 | value='99.93' | fill=9 | rows=[45] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I46 | value='99.9' | fill=9 | rows=[45] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J46 | value='99.93' | fill=9 | rows=[45] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K46 | value='99.89' | fill=9 | rows=[45] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L46 | value='99.92' | fill=9 | rows=[45] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M46 | value='99.6' | fill=9 | rows=[45] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N46 | value='99.92' | fill=9 | rows=[45] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O46 | value='99.87' | fill=9 | rows=[45] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P46 | value='99.92' | fill=9 | rows=[45] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q46 | value='97.33' | fill=9 | rows=[45] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R46 | value='99.87' | fill=9 | rows=[45] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A47 | value='2011' | fill=9 | rows=[46] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B47 | value='Public Transport / Walking' | fill=9 | rows=[46] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C47 | value='94.93' | fill=9 | rows=[46] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D47 | value='99.14' | fill=9 | rows=[46] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E47 | value='96.73' | fill=9 | rows=[46] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F47 | value='99.3' | fill=9 | rows=[46] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G47 | value='84.2' | fill=9 | rows=[46] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H47 | value='97.7' | fill=9 | rows=[46] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I47 | value='89.79' | fill=9 | rows=[46] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J47 | value='98.64' | fill=9 | rows=[46] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K47 | value='91.19' | fill=9 | rows=[46] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L47 | value='98.68' | fill=9 | rows=[46] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M47 | value='61.2' | fill=9 | rows=[46] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N47 | value='91.21' | fill=9 | rows=[46] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O47 | value='94.99' | fill=9 | rows=[46] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P47 | value='98.92' | fill=9 | rows=[46] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q47 | value='55.88' | fill=9 | rows=[46] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R47 | value='89.89' | fill=9 | rows=[46] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B48 | value='Public Transport / Walking5 (revised)' | fill=9 | rows=[47] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C48 | value='96.56' | fill=None | rows=[47] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D48 | value='99.52' | fill=None | rows=[47] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E48 | value='98.63' | fill=None | rows=[47] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F48 | value='99.79' | fill=None | rows=[47] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G48 | value='90.47' | fill=None | rows=[47] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H48 | value='98.44' | fill=None | rows=[47] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I48 | value='92.26' | fill=None | rows=[47] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J48 | value='99.09' | fill=None | rows=[47] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K48 | value='94.83' | fill=None | rows=[47] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L48 | value='99.21' | fill=None | rows=[47] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M48 | value='67.21' | fill=None | rows=[47] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N48 | value='93.03' | fill=None | rows=[47] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O48 | value='96.61' | fill=None | rows=[47] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P48 | value='99.3' | fill=None | rows=[47] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q48 | value='63.68' | fill=None | rows=[47] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R48 | value='91.78' | fill=None | rows=[47] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B49 | value='Cycle' | fill=9 | rows=[48] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C49 | value='96.79' | fill=9 | rows=[48] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D49 | value='99.66' | fill=9 | rows=[48] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E49 | value='99.84' | fill=9 | rows=[48] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F49 | value='99.85' | fill=9 | rows=[48] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G49 | value='93.52' | fill=9 | rows=[48] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H49 | value='99.17' | fill=9 | rows=[48] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I49 | value='94.1' | fill=9 | rows=[48] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J49 | value='99.41' | fill=9 | rows=[48] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K49 | value='96.18' | fill=9 | rows=[48] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L49 | value='99.39' | fill=9 | rows=[48] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M49 | value='80.1' | fill=9 | rows=[48] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N49 | value='95.3' | fill=9 | rows=[48] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O49 | value='96.18' | fill=9 | rows=[48] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P49 | value='99.39' | fill=9 | rows=[48] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q49 | value='77.42' | fill=9 | rows=[48] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R49 | value='92.62' | fill=9 | rows=[48] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B50 | value='Car (new method)3' | fill=9 | rows=[49] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C50 | value='99.81' | fill=9 | rows=[49] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D50 | value='99.84' | fill=9 | rows=[49] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E50 | value='99.84' | fill=9 | rows=[49] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F50 | value='99.85' | fill=9 | rows=[49] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G50 | value='99.79' | fill=9 | rows=[49] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H50 | value='99.86' | fill=9 | rows=[49] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I50 | value='99.77' | fill=9 | rows=[49] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J50 | value='99.84' | fill=9 | rows=[49] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K50 | value='99.79' | fill=9 | rows=[49] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L50 | value='99.83' | fill=9 | rows=[49] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M50 | value='99.13' | fill=9 | rows=[49] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N50 | value='99.83' | fill=9 | rows=[49] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O50 | value='99.76' | fill=9 | rows=[49] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P50 | value='99.83' | fill=9 | rows=[49] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q50 | value='96.85' | fill=9 | rows=[49] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R50 | value='99.74' | fill=9 | rows=[49] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A51 | value='2012' | fill=9 | rows=[50] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B51 | value='Public Transport / Walking4' | fill=9 | rows=[50] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C51 | value='-' | fill=9 | rows=[50] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D51 | value='-' | fill=9 | rows=[50] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E51 | value='-' | fill=9 | rows=[50] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F51 | value='-' | fill=9 | rows=[50] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G51 | value='-' | fill=9 | rows=[50] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H51 | value='-' | fill=9 | rows=[50] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I51 | value='-' | fill=9 | rows=[50] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J51 | value='-' | fill=9 | rows=[50] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K51 | value='-' | fill=9 | rows=[50] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L51 | value='-' | fill=9 | rows=[50] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M51 | value='-' | fill=9 | rows=[50] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N51 | value='-' | fill=9 | rows=[50] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O51 | value='-' | fill=9 | rows=[50] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P51 | value='-' | fill=9 | rows=[50] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q51 | value='-' | fill=9 | rows=[50] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R51 | value='-' | fill=9 | rows=[50] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B52 | value='Cycle' | fill=9 | rows=[51] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C52 | value='97.09' | fill=9 | rows=[51] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D52 | value='99.72' | fill=9 | rows=[51] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E52 | value='99.39' | fill=9 | rows=[51] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F52 | value='99.98' | fill=9 | rows=[51] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G52 | value='93.71' | fill=9 | rows=[51] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H52 | value='99.13' | fill=9 | rows=[51] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I52 | value='94.17' | fill=9 | rows=[51] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J52 | value='99.39' | fill=9 | rows=[51] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K52 | value='96.22' | fill=9 | rows=[51] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L52 | value='99.6' | fill=9 | rows=[51] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M52 | value='82.83' | fill=9 | rows=[51] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N52 | value='96.68' | fill=9 | rows=[51] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O52 | value='96.4' | fill=9 | rows=[51] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P52 | value='99.47' | fill=9 | rows=[51] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q52 | value='78.04' | fill=9 | rows=[51] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R52 | value='92.96' | fill=9 | rows=[51] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B53 | value='Car (new method)' | fill=9 | rows=[52] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C53 | value='99.83' | fill=9 | rows=[52] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D53 | value='99.85' | fill=9 | rows=[52] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E53 | value='99.86' | fill=9 | rows=[52] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F53 | value='99.86' | fill=9 | rows=[52] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G53 | value='99.82' | fill=9 | rows=[52] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H53 | value='99.87' | fill=9 | rows=[52] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I53 | value='99.82' | fill=9 | rows=[52] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J53 | value='99.87' | fill=9 | rows=[52] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K53 | value='99.81' | fill=9 | rows=[52] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L53 | value='99.85' | fill=9 | rows=[52] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M53 | value='99.46' | fill=9 | rows=[52] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N53 | value='99.84' | fill=9 | rows=[52] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O53 | value='99.8' | fill=9 | rows=[52] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P53 | value='99.84' | fill=9 | rows=[52] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q53 | value='97.28' | fill=9 | rows=[52] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R53 | value='99.76' | fill=9 | rows=[52] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A54 | value='2013' | fill=9 | rows=[53] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B54 | value='Public Transport / Walking5' | fill=9 | rows=[53] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C54 | value='97.16' | fill=9 | rows=[53] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D54 | value='99.59' | fill=9 | rows=[53] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E54 | value='98.82' | fill=9 | rows=[53] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F54 | value='99.84' | fill=9 | rows=[53] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G54 | value='91.59' | fill=9 | rows=[53] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H54 | value='98.65' | fill=9 | rows=[53] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I54 | value='93.11' | fill=9 | rows=[53] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J54 | value='99.3' | fill=9 | rows=[53] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K54 | value='94.85' | fill=9 | rows=[53] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L54 | value='99.32' | fill=9 | rows=[53] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M54 | value='69.98' | fill=9 | rows=[53] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N54 | value='95.36' | fill=9 | rows=[53] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O54 | value='97.04' | fill=9 | rows=[53] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P54 | value='99.44' | fill=9 | rows=[53] | cols=[15] | col_header=False | row_header=False | metadata=False
