=== energy-table01.xlsx ===
Cell C2 | value='Hour' | fill=FFFFFF00 | rows=[1, 2] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell J171 | value='1.15549652697017' | fill=00000000 | rows=[170] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K171 | value='0.06149037895429' | fill=00000000 | rows=[170] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L171 | value='1.52730071576811' | fill=00000000 | rows=[170] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M171 | value='1.65029244233559' | fill=00000000 | rows=[170] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N171 | value='1.74633200929915' | fill=00000000 | rows=[170] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O171 | value='0.0637044033338728' | fill=00000000 | rows=[170] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C172 | value='18' | fill=00000000 | rows=[171] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D172 | value='1073.56984099933' | fill=00000000 | rows=[171] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E172 | value='1130.13869946226' | fill=00000000 | rows=[171] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F172 | value='1187.38615067523' | fill=00000000 | rows=[171] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G172 | value='28.8533806306616' | fill=00000000 | rows=[171] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H172 | value='0.924607908842648' | fill=00000000 | rows=[171] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I172 | value='1.06031172526739' | fill=00000000 | rows=[171] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J172 | value='1.15683222365176' | fill=00000000 | rows=[171] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K172 | value='0.0598013384030517' | fill=00000000 | rows=[171] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L172 | value='1.54390692084954' | fill=00000000 | rows=[171] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M172 | value='1.66580135169022' | fill=00000000 | rows=[171] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N172 | value='1.77144137223167' | fill=00000000 | rows=[171] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O172 | value='0.065055147879839' | fill=00000000 | rows=[171] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C173 | value='19' | fill=00000000 | rows=[172] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D173 | value='1075.15765514389' | fill=00000000 | rows=[172] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E173 | value='1142.46032713317' | fill=00000000 | rows=[172] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F173 | value='1208.51348402423' | fill=00000000 | rows=[172] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G173 | value='30.0649574036982' | fill=00000000 | rows=[172] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H173 | value='0.933556447377142' | fill=00000000 | rows=[172] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I173 | value='1.08130322019719' | fill=00000000 | rows=[172] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J173 | value='1.18381783986154' | fill=00000000 | rows=[172] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K173 | value='0.0651227356061236' | fill=00000000 | rows=[172] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L173 | value='1.56000697373132' | fill=00000000 | rows=[172] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M173 | value='1.69522707096122' | fill=00000000 | rows=[172] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N173 | value='1.82109798135062' | fill=00000000 | rows=[172] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O173 | value='0.0702138767289358' | fill=00000000 | rows=[172] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C174 | value='20' | fill=00000000 | rows=[173] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D174 | value='1079.38481030126' | fill=00000000 | rows=[173] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E174 | value='1150.4226610961' | fill=00000000 | rows=[173] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F174 | value='1211.60254356517' | fill=00000000 | rows=[173] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G174 | value='31.5512554795217' | fill=00000000 | rows=[173] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H174 | value='0.969732279525104' | fill=00000000 | rows=[173] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I174 | value='1.10350120116051' | fill=00000000 | rows=[173] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J174 | value='1.2109602690844' | fill=00000000 | rows=[173] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K174 | value='0.0666153553764545' | fill=00000000 | rows=[173] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L174 | value='1.58394811333938' | fill=00000000 | rows=[173] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M174 | value='1.72122469187233' | fill=00000000 | rows=[173] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N174 | value='1.83272429564105' | fill=00000000 | rows=[173] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O174 | value='0.0737079875170969' | fill=00000000 | rows=[173] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C175 | value='21' | fill=00000000 | rows=[174] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D175 | value='1069.69715300443' | fill=00000000 | rows=[174] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E175 | value='1138.04402218349' | fill=00000000 | rows=[174] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F175 | value='1197.47319446094' | fill=00000000 | rows=[174] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G175 | value='33.7579323871513' | fill=00000000 | rows=[174] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H175 | value='0.973738624290393' | fill=00000000 | rows=[174] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I175 | value='1.10776792016343' | fill=00000000 | rows=[174] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J175 | value='1.21440300557616' | fill=00000000 | rows=[174] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K175 | value='0.0679660387608681' | fill=00000000 | rows=[174] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L175 | value='1.58358430892575' | fill=00000000 | rows=[174] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M175 | value='1.7205745255632' | fill=00000000 | rows=[174] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N175 | value='1.83689677985679' | fill=00000000 | rows=[174] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O175 | value='0.0779306719140816' | fill=00000000 | rows=[174] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C176 | value='22' | fill=00000000 | rows=[175] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D176 | value='1062.15303192419' | fill=00000000 | rows=[175] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E176 | value='1154.69462191417' | fill=00000000 | rows=[175] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F176 | value='1231.83153484101' | fill=00000000 | rows=[175] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G176 | value='37.0796527736209' | fill=00000000 | rows=[175] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H176 | value='1.0262176125631' | fill=00000000 | rows=[175] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I176 | value='1.14754753441902' | fill=00000000 | rows=[175] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J176 | value='1.24970672360317' | fill=00000000 | rows=[175] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K176 | value='0.0707024844959594' | fill=00000000 | rows=[175] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L176 | value='1.58764261434471' | fill=00000000 | rows=[175] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M176 | value='1.76965888173624' | fill=00000000 | rows=[175] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N176 | value='1.90739853125905' | fill=00000000 | rows=[175] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O176 | value='0.0796730257822339' | fill=00000000 | rows=[175] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C177 | value='23' | fill=00000000 | rows=[176] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D177 | value='1083.96456064966' | fill=00000000 | rows=[176] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E177 | value='1175.78662708501' | fill=00000000 | rows=[176] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F177 | value='1231.49875798581' | fill=00000000 | rows=[176] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G177 | value='35.4944453678261' | fill=00000000 | rows=[176] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H177 | value='1.05950277584069' | fill=00000000 | rows=[176] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I177 | value='1.23064880846717' | fill=00000000 | rows=[176] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J177 | value='1.40071204378336' | fill=00000000 | rows=[176] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K177 | value='0.0818109111447354' | fill=00000000 | rows=[176] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L177 | value='1.65266549804491' | fill=00000000 | rows=[176] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M177 | value='1.85578753669043' | fill=00000000 | rows=[176] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N177 | value='2.0393645571672' | fill=00000000 | rows=[176] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O177 | value='0.0868141257527239' | fill=00000000 | rows=[176] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C178 | value='24' | fill=00000000 | rows=[177] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D178 | value='1138.36252079752' | fill=00000000 | rows=[177] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E178 | value='1241.81042015196' | fill=00000000 | rows=[177] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F178 | value='1372.86994380819' | fill=00000000 | rows=[177] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G178 | value='46.973345496462' | fill=00000000 | rows=[177] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H178 | value='1.26317502034863' | fill=00000000 | rows=[177] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I178 | value='1.44325564480947' | fill=00000000 | rows=[177] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J178 | value='1.82334612253841' | fill=00000000 | rows=[177] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K178 | value='0.0981095392645372' | fill=00000000 | rows=[177] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L178 | value='1.86117047845359' | fill=00000000 | rows=[177] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M178 | value='2.07797989764586' | fill=00000000 | rows=[177] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N178 | value='2.55252246751777' | fill=00000000 | rows=[177] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O178 | value='0.11920099643742' | fill=00000000 | rows=[177] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell B179 | value='August' | fill=00000000 | rows=[178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C179 | value='Monthly Average' | fill=FF00B050 | rows=[178] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D179 | value='1027.20927475025' | fill=00000000 | rows=[178] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E179 | value='1208.36673374913' | fill=00000000 | rows=[178] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F179 | value='1454.48985290721' | fill=00000000 | rows=[178] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G179 | value='93.9852596139854' | fill=00000000 | rows=[178] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H179 | value='0.915613256928244' | fill=00000000 | rows=[178] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I179 | value='1.34977651133995' | fill=00000000 | rows=[178] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J179 | value='2.07567773654177' | fill=00000000 | rows=[178] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K179 | value='0.269445031901643' | fill=00000000 | rows=[178] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L179 | value='1.51998159971303' | fill=00000000 | rows=[178] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M179 | value='1.96948385830525' | fill=00000000 | rows=[178] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N179 | value='2.73631427990516' | fill=00000000 | rows=[178] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O179 | value='0.291005129262626' | fill=00000000 | rows=[178] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C180 | value='1' | fill=00000000 | rows=[179] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D180 | value='1181.41234017416' | fill=00000000 | rows=[179] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E180 | value='1297.9393418291' | fill=00000000 | rows=[179] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F180 | value='1412.5145646817' | fill=00000000 | rows=[179] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G180 | value='58.7652204431992' | fill=00000000 | rows=[179] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H180 | value='1.22553401950943' | fill=00000000 | rows=[179] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I180 | value='1.63196658649305' | fill=00000000 | rows=[179] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J180 | value='1.93385444813557' | fill=00000000 | rows=[179] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K180 | value='0.146734047531207' | fill=00000000 | rows=[179] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L180 | value='1.80022953806683' | fill=00000000 | rows=[179] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M180 | value='2.27798225473373' | fill=00000000 | rows=[179] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N180 | value='2.62250701743966' | fill=00000000 | rows=[179] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O180 | value='0.15799200930612' | fill=00000000 | rows=[179] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C181 | value='2' | fill=00000000 | rows=[180] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D181 | value='1197.59957106191' | fill=00000000 | rows=[180] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E181 | value='1323.50765933919' | fill=00000000 | rows=[180] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F181 | value='1422.84750024321' | fill=00000000 | rows=[180] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G181 | value='56.5663128417821' | fill=00000000 | rows=[180] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H181 | value='1.44056341350013' | fill=00000000 | rows=[180] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I181 | value='1.70218484804342' | fill=00000000 | rows=[180] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J181 | value='2.01182430113641' | fill=00000000 | rows=[180] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K181 | value='0.146181062374092' | fill=00000000 | rows=[180] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L181 | value='2.07099972282937' | fill=00000000 | rows=[180] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M181 | value='2.34987855170535' | fill=00000000 | rows=[180] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N181 | value='2.66808759001793' | fill=00000000 | rows=[180] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O181 | value='0.149310962953048' | fill=00000000 | rows=[180] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C182 | value='3' | fill=00000000 | rows=[181] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D182 | value='1201.79807586598' | fill=00000000 | rows=[181] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E182 | value='1344.47575221499' | fill=00000000 | rows=[181] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F182 | value='1444.25241924818' | fill=00000000 | rows=[181] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G182 | value='56.5170141842508' | fill=00000000 | rows=[181] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H182 | value='1.54992079183897' | fill=00000000 | rows=[181] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I182 | value='1.76207247437578' | fill=00000000 | rows=[181] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J182 | value='2.04235335633778' | fill=00000000 | rows=[181] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K182 | value='0.144286181042383' | fill=00000000 | rows=[181] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L182 | value='2.1612820277409' | fill=00000000 | rows=[181] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M182 | value='2.41226662073061' | fill=00000000 | rows=[181] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N182 | value='2.70296603524664' | fill=00000000 | rows=[181] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O182 | value='0.152533689996245' | fill=00000000 | rows=[181] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C183 | value='4' | fill=00000000 | rows=[182] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D183 | value='1215.30016116069' | fill=00000000 | rows=[182] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E183 | value='1350.49853425021' | fill=00000000 | rows=[182] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F183 | value='1454.48985290721' | fill=00000000 | rows=[182] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G183 | value='55.4179893219227' | fill=00000000 | rows=[182] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H183 | value='1.58042433297042' | fill=00000000 | rows=[182] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I183 | value='1.7876780655606' | fill=00000000 | rows=[182] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J183 | value='2.07567773654177' | fill=00000000 | rows=[182] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K183 | value='0.141344340256832' | fill=00000000 | rows=[182] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L183 | value='2.18357344982304' | fill=00000000 | rows=[182] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M183 | value='2.43592120512339' | fill=00000000 | rows=[182] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N183 | value='2.73631427990516' | fill=00000000 | rows=[182] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O183 | value='0.146280532333922' | fill=00000000 | rows=[182] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C184 | value='5' | fill=00000000 | rows=[183] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D184 | value='1218.30753241177' | fill=00000000 | rows=[183] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E184 | value='1328.8710162984' | fill=00000000 | rows=[183] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F184 | value='1430.14213762728' | fill=00000000 | rows=[183] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G184 | value='52.8113008846954' | fill=00000000 | rows=[183] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H184 | value='1.52122512787974' | fill=00000000 | rows=[183] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I184 | value='1.72918701405625' | fill=00000000 | rows=[183] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J184 | value='2.05022957607008' | fill=00000000 | rows=[183] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K184 | value='0.116475962168044' | fill=00000000 | rows=[183] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L184 | value='2.13613292630759' | fill=00000000 | rows=[183] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M184 | value='2.37286246866133' | fill=00000000 | rows=[183] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N184 | value='2.70824937009146' | fill=00000000 | rows=[183] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O184 | value='0.122153727891147' | fill=00000000 | rows=[183] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C185 | value='6' | fill=00000000 | rows=[184] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D185 | value='1189.49903647908' | fill=00000000 | rows=[184] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E185 | value='1293.26421745248' | fill=00000000 | rows=[184] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F185 | value='1425.4110139143' | fill=00000000 | rows=[184] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G185 | value='56.9453605151996' | fill=00000000 | rows=[184] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H185 | value='1.4459759580151' | fill=00000000 | rows=[184] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I185 | value='1.64919303159317' | fill=00000000 | rows=[184] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J185 | value='1.92623245192724' | fill=00000000 | rows=[184] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K185 | value='0.101672735930704' | fill=00000000 | rows=[184] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L185 | value='2.06391545877178' | fill=00000000 | rows=[184] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M185 | value='2.2843137206846' | fill=00000000 | rows=[184] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N185 | value='2.57318465687606' | fill=00000000 | rows=[184] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O185 | value='0.11487099864667' | fill=00000000 | rows=[184] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C186 | value='7' | fill=00000000 | rows=[185] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D186 | value='1175.64980346868' | fill=00000000 | rows=[185] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E186 | value='1282.52004616057' | fill=00000000 | rows=[185] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F186 | value='1415.33712418344' | fill=00000000 | rows=[185] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G186 | value='59.2615495887858' | fill=00000000 | rows=[185] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H186 | value='1.38143809930636' | fill=00000000 | rows=[185] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I186 | value='1.60012973509684' | fill=00000000 | rows=[185] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J186 | value='1.84455488885976' | fill=00000000 | rows=[185] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K186 | value='0.108586524326242' | fill=00000000 | rows=[185] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L186 | value='2.00850041461951' | fill=00000000 | rows=[185] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M186 | value='2.23395852995023' | fill=00000000 | rows=[185] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N186 | value='2.49223461725454' | fill=00000000 | rows=[185] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O186 | value='0.121656521283383' | fill=00000000 | rows=[185] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C187 | value='8' | fill=00000000 | rows=[186] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D187 | value='1140.27915714444' | fill=00000000 | rows=[186] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E187 | value='1250.68013488555' | fill=00000000 | rows=[186] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F187 | value='1387.97501209437' | fill=00000000 | rows=[186] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G187 | value='56.2558566495682' | fill=00000000 | rows=[186] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H187 | value='1.30497468669315' | fill=00000000 | rows=[186] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I187 | value='1.51111896471036' | fill=00000000 | rows=[186] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J187 | value='1.75212039315711' | fill=00000000 | rows=[186] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K187 | value='0.115839919605254' | fill=00000000 | rows=[186] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L187 | value='1.90929036586404' | fill=00000000 | rows=[186] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M187 | value='2.13885449822365' | fill=00000000 | rows=[186] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N187 | value='2.41009097511001' | fill=00000000 | rows=[186] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O187 | value='0.127359578827661' | fill=00000000 | rows=[186] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C188 | value='9' | fill=00000000 | rows=[187] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D188 | value='1127.43574306622' | fill=00000000 | rows=[187] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E188 | value='1210.37047865112' | fill=00000000 | rows=[187] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F188 | value='1343.66196007343' | fill=00000000 | rows=[187] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G188 | value='49.4569002161471' | fill=00000000 | rows=[187] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H188 | value='1.18506361360983' | fill=00000000 | rows=[187] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I188 | value='1.37489197174506' | fill=00000000 | rows=[187] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J188 | value='1.74032365159475' | fill=00000000 | rows=[187] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K188 | value='0.119869980659862' | fill=00000000 | rows=[187] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L188 | value='1.81375750887336' | fill=00000000 | rows=[187] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M188 | value='1.99785737501973' | fill=00000000 | rows=[187] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N188 | value='2.34529031494538' | fill=00000000 | rows=[187] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O188 | value='0.129093870570996' | fill=00000000 | rows=[187] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C189 | value='10' | fill=00000000 | rows=[188] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D189 | value='1084.16540983468' | fill=00000000 | rows=[188] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E189 | value='1181.13121963' | fill=00000000 | rows=[188] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F189 | value='1295.66179855819' | fill=00000000 | rows=[188] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G189 | value='45.6308529840368' | fill=00000000 | rows=[188] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H189 | value='1.12786935395195' | fill=00000000 | rows=[188] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I189 | value='1.26979469150789' | fill=00000000 | rows=[188] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J189 | value='1.6053219873212' | fill=00000000 | rows=[188] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K189 | value='0.11203499877787' | fill=00000000 | rows=[188] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L189 | value='1.66738908095579' | fill=00000000 | rows=[188] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M189 | value='1.88826076492429' | fill=00000000 | rows=[188] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N189 | value='2.20778602377621' | fill=00000000 | rows=[188] | cols=[13] | col_header=False | row_header=False | metadata=False
