=== transport-table05.xlsx ===
Cell C1 | value='Key services' | fill=FFFFFF00 | rows=[0] | cols=[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17] | col_header=True | row_header=False | metadata=False
Cell O35 | value='61.99' | fill=9 | rows=[34] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P35 | value='48.85' | fill=9 | rows=[34] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q35 | value='49.2' | fill=9 | rows=[34] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R35 | value='18.48' | fill=9 | rows=[34] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B36 | value='Car' | fill=FF00B050 | rows=[35] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C36 | value='89.58' | fill=9 | rows=[35] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D36 | value='89.14' | fill=9 | rows=[35] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E36 | value='58.57' | fill=9 | rows=[35] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F36 | value='58.53' | fill=9 | rows=[35] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G36 | value='75.58' | fill=9 | rows=[35] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H36 | value='73.38' | fill=9 | rows=[35] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I36 | value='..' | fill=9 | rows=[35] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J36 | value='..' | fill=9 | rows=[35] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K36 | value='75.96' | fill=9 | rows=[35] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L36 | value='75.69' | fill=9 | rows=[35] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M36 | value='74.95' | fill=9 | rows=[35] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N36 | value='64.45' | fill=9 | rows=[35] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O36 | value='67.03' | fill=9 | rows=[35] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P36 | value='66.45' | fill=9 | rows=[35] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q36 | value='66.89' | fill=9 | rows=[35] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R36 | value='58.97' | fill=9 | rows=[35] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A37 | value='2010' | fill=FF00B050 | rows=[36] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B37 | value='Public Transport / Walking' | fill=FF00B050 | rows=[36] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C37 | value='83.79' | fill=9 | rows=[36] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D37 | value='75.68' | fill=9 | rows=[36] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E37 | value='46.77' | fill=9 | rows=[36] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F37 | value='41.42' | fill=9 | rows=[36] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G37 | value='54.14' | fill=9 | rows=[36] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H37 | value='40.97' | fill=9 | rows=[36] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I37 | value='..' | fill=9 | rows=[36] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J37 | value='..' | fill=9 | rows=[36] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K37 | value='64.44' | fill=9 | rows=[36] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L37 | value='57.89' | fill=9 | rows=[36] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M37 | value='36.69' | fill=9 | rows=[36] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N37 | value='21.29' | fill=9 | rows=[36] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O37 | value='58.36' | fill=9 | rows=[36] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P37 | value='49.22' | fill=9 | rows=[36] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q37 | value='38.82' | fill=9 | rows=[36] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R37 | value='23.35' | fill=9 | rows=[36] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B38 | value='Cycle' | fill=FF00B050 | rows=[37] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C38 | value='62.63' | fill=9 | rows=[37] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D38 | value='44.68' | fill=9 | rows=[37] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E38 | value='60.33' | fill=9 | rows=[37] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F38 | value='56.99' | fill=9 | rows=[37] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G38 | value='57.84' | fill=9 | rows=[37] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H38 | value='32.02' | fill=9 | rows=[37] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I38 | value='..' | fill=9 | rows=[37] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J38 | value='..' | fill=9 | rows=[37] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K38 | value='61.91' | fill=9 | rows=[37] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L38 | value='52.67' | fill=9 | rows=[37] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M38 | value='40.08' | fill=9 | rows=[37] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N38 | value='13.12' | fill=9 | rows=[37] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O38 | value='62.4' | fill=9 | rows=[37] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P38 | value='52.38' | fill=9 | rows=[37] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q38 | value='52.48' | fill=9 | rows=[37] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R38 | value='21.28' | fill=9 | rows=[37] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B39 | value='Car' | fill=FF00B050 | rows=[38] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C39 | value='89.58' | fill=9 | rows=[38] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D39 | value='89.16' | fill=9 | rows=[38] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E39 | value='58.57' | fill=9 | rows=[38] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F39 | value='58.55' | fill=9 | rows=[38] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G39 | value='75.58' | fill=9 | rows=[38] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H39 | value='73.9' | fill=9 | rows=[38] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I39 | value='..' | fill=9 | rows=[38] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J39 | value='..' | fill=9 | rows=[38] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K39 | value='75.96' | fill=9 | rows=[38] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L39 | value='75.75' | fill=9 | rows=[38] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M39 | value='74.71' | fill=9 | rows=[38] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N39 | value='64.14' | fill=9 | rows=[38] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O39 | value='67.03' | fill=9 | rows=[38] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P39 | value='66.62' | fill=9 | rows=[38] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q39 | value='66.94' | fill=9 | rows=[38] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R39 | value='59.99' | fill=9 | rows=[38] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B40 | value='Car (new method)5' | fill=FF00B050 | rows=[39] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C40 | value='89.51' | fill=9 | rows=[39] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D40 | value='88.5' | fill=9 | rows=[39] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E40 | value='58.5' | fill=9 | rows=[39] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F40 | value='58.32' | fill=9 | rows=[39] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G40 | value='75.17' | fill=9 | rows=[39] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H40 | value='69.88' | fill=9 | rows=[39] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I40 | value='..' | fill=9 | rows=[39] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J40 | value='..' | fill=9 | rows=[39] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K40 | value='75.87' | fill=9 | rows=[39] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L40 | value='75.18' | fill=9 | rows=[39] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M40 | value='68.29' | fill=9 | rows=[39] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N40 | value='54.73' | fill=9 | rows=[39] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O40 | value='66.95' | fill=9 | rows=[39] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P40 | value='65.6' | fill=9 | rows=[39] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q40 | value='62.6' | fill=9 | rows=[39] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R40 | value='48.98' | fill=9 | rows=[39] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A41 | value='2011' | fill=FF00B050 | rows=[40] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B41 | value='Public Transport / Walking' | fill=FF00B050 | rows=[40] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C41 | value='83.24' | fill=9 | rows=[40] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D41 | value='74.48' | fill=9 | rows=[40] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E41 | value='46.68' | fill=9 | rows=[40] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F41 | value='40.97' | fill=9 | rows=[40] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G41 | value='53.67' | fill=9 | rows=[40] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H41 | value='39.45' | fill=9 | rows=[40] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I41 | value='..' | fill=9 | rows=[40] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J41 | value='..' | fill=9 | rows=[40] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K41 | value='63.67' | fill=9 | rows=[40] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L41 | value='56.49' | fill=9 | rows=[40] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M41 | value='34.53' | fill=9 | rows=[40] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N41 | value='18.13' | fill=9 | rows=[40] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O41 | value='58.43' | fill=9 | rows=[40] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P41 | value='49.01' | fill=9 | rows=[40] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q41 | value='38.34' | fill=9 | rows=[40] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R41 | value='22.22' | fill=9 | rows=[40] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B42 | value='Public Transport / Walking7 (revised)' | fill=FF00B050 | rows=[41] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C42 | value='85.43' | fill=9 | rows=[41] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D42 | value='76.73' | fill=9 | rows=[41] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E42 | value='54.03' | fill=9 | rows=[41] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F42 | value='47.03' | fill=9 | rows=[41] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G42 | value='59.95' | fill=9 | rows=[41] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H42 | value='42.31' | fill=9 | rows=[41] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I42 | value='..' | fill=9 | rows=[41] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J42 | value='..' | fill=9 | rows=[41] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K42 | value='69.14' | fill=9 | rows=[41] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L42 | value='61.34' | fill=9 | rows=[41] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M42 | value='39.23' | fill=9 | rows=[41] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N42 | value='19.4' | fill=9 | rows=[41] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O42 | value='63.18' | fill=9 | rows=[41] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P42 | value='53.53' | fill=9 | rows=[41] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q42 | value='42.63' | fill=9 | rows=[41] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R42 | value='23.99' | fill=9 | rows=[41] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B43 | value='Cycle' | fill=FF00B050 | rows=[42] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C43 | value='62.5' | fill=9 | rows=[42] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D43 | value='43.96' | fill=9 | rows=[42] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E43 | value='60.25' | fill=9 | rows=[42] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F43 | value='60.04' | fill=9 | rows=[42] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G43 | value='57.77' | fill=9 | rows=[42] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H43 | value='31.42' | fill=9 | rows=[42] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I43 | value='..' | fill=9 | rows=[42] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J43 | value='..' | fill=9 | rows=[42] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K43 | value='62.11' | fill=9 | rows=[42] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L43 | value='52.34' | fill=9 | rows=[42] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M43 | value='37.91' | fill=9 | rows=[42] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N43 | value='11.49' | fill=9 | rows=[42] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O43 | value='62.42' | fill=9 | rows=[42] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P43 | value='52.66' | fill=9 | rows=[42] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q43 | value='52.48' | fill=9 | rows=[42] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R43 | value='21.28' | fill=9 | rows=[42] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B44 | value='Car (new method)5' | fill=FF00B050 | rows=[43] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C44 | value='89.43' | fill=9 | rows=[43] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D44 | value='88.1' | fill=9 | rows=[43] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E44 | value='58.47' | fill=9 | rows=[43] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F44 | value='58.25' | fill=9 | rows=[43] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G44 | value='75.3' | fill=9 | rows=[43] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H44 | value='70.03' | fill=9 | rows=[43] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I44 | value='..' | fill=9 | rows=[43] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J44 | value='..' | fill=9 | rows=[43] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K44 | value='75.81' | fill=9 | rows=[43] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L44 | value='74.74' | fill=9 | rows=[43] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M44 | value='66.54' | fill=9 | rows=[43] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N44 | value='51.93' | fill=9 | rows=[43] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O44 | value='66.91' | fill=9 | rows=[43] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P44 | value='65.79' | fill=9 | rows=[43] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q44 | value='63.6' | fill=9 | rows=[43] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R44 | value='49.56' | fill=9 | rows=[43] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A45 | value='2012' | fill=FF00B050 | rows=[44] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B45 | value='Public Transport / Walking6' | fill=FF00B050 | rows=[44] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell B46 | value='Cycle' | fill=FF00B050 | rows=[45] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C46 | value='62.6' | fill=9 | rows=[45] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D46 | value='45.16' | fill=9 | rows=[45] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E46 | value='60.33' | fill=9 | rows=[45] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F46 | value='56.71' | fill=9 | rows=[45] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G46 | value='57.35' | fill=9 | rows=[45] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H46 | value='30.95' | fill=9 | rows=[45] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I46 | value='..' | fill=9 | rows=[45] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J46 | value='..' | fill=9 | rows=[45] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K46 | value='61.95' | fill=9 | rows=[45] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L46 | value='52.45' | fill=9 | rows=[45] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M46 | value='39.04' | fill=9 | rows=[45] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N46 | value='12.23' | fill=9 | rows=[45] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O46 | value='62.42' | fill=9 | rows=[45] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P46 | value='52.87' | fill=9 | rows=[45] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q46 | value='52.09' | fill=9 | rows=[45] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R46 | value='21.28' | fill=9 | rows=[45] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B47 | value='Car (new method)' | fill=FF00B050 | rows=[46] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C47 | value='89.44' | fill=9 | rows=[46] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D47 | value='88.35' | fill=9 | rows=[46] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E47 | value='58.47' | fill=9 | rows=[46] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F47 | value='58.22' | fill=9 | rows=[46] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G47 | value='75.23' | fill=9 | rows=[46] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H47 | value='69.48' | fill=9 | rows=[46] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I47 | value='..' | fill=9 | rows=[46] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J47 | value='..' | fill=9 | rows=[46] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K47 | value='75.82' | fill=9 | rows=[46] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L47 | value='74.92' | fill=9 | rows=[46] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M47 | value='67.44' | fill=9 | rows=[46] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N47 | value='53.57' | fill=9 | rows=[46] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O47 | value='66.92' | fill=9 | rows=[46] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P47 | value='65.72' | fill=9 | rows=[46] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q47 | value='63.23' | fill=9 | rows=[46] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R47 | value='49.19' | fill=9 | rows=[46] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A48 | value='2013' | fill=FF00B050 | rows=[47] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B48 | value='Public Transport / Walking7' | fill=FF00B050 | rows=[47] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C48 | value='85.31' | fill=9 | rows=[47] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D48 | value='77.15' | fill=9 | rows=[47] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E48 | value='53.93' | fill=9 | rows=[47] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F48 | value='46.96' | fill=9 | rows=[47] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G48 | value='59.51' | fill=9 | rows=[47] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H48 | value='42.5' | fill=9 | rows=[47] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I48 | value='..' | fill=9 | rows=[47] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J48 | value='..' | fill=9 | rows=[47] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K48 | value='69.47' | fill=9 | rows=[47] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L48 | value='61.24' | fill=9 | rows=[47] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M48 | value='39.31' | fill=9 | rows=[47] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N48 | value='20.62' | fill=9 | rows=[47] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O48 | value='62.81' | fill=9 | rows=[47] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P48 | value='53.93' | fill=9 | rows=[47] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q48 | value='41.59' | fill=9 | rows=[47] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R48 | value='23.87' | fill=9 | rows=[47] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B49 | value='Cycle' | fill=FF00B050 | rows=[48] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C49 | value='62.61' | fill=9 | rows=[48] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D49 | value='44.91' | fill=9 | rows=[48] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E49 | value='60.33' | fill=9 | rows=[48] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F49 | value='56.78' | fill=9 | rows=[48] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G49 | value='57.51' | fill=9 | rows=[48] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H49 | value='31.36' | fill=9 | rows=[48] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I49 | value='..' | fill=9 | rows=[48] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J49 | value='..' | fill=9 | rows=[48] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K49 | value='61.86' | fill=9 | rows=[48] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L49 | value='52.08' | fill=9 | rows=[48] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M49 | value='39.27' | fill=9 | rows=[48] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N49 | value='12.25' | fill=9 | rows=[48] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O49 | value='62.43' | fill=9 | rows=[48] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P49 | value='53.57' | fill=9 | rows=[48] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q49 | value='51.75' | fill=9 | rows=[48] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R49 | value='21.18' | fill=9 | rows=[48] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B50 | value='Car (new method)' | fill=FF00B050 | rows=[49] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C50 | value='89.58' | fill=9 | rows=[49] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D50 | value='88.55' | fill=9 | rows=[49] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E50 | value='58.57' | fill=9 | rows=[49] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F50 | value='58.37' | fill=9 | rows=[49] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G50 | value='75.42' | fill=9 | rows=[49] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H50 | value='69.93' | fill=9 | rows=[49] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I50 | value='..' | fill=9 | rows=[49] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J50 | value='..' | fill=9 | rows=[49] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K50 | value='75.95' | fill=9 | rows=[49] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L50 | value='75.11' | fill=9 | rows=[49] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M50 | value='68.12' | fill=9 | rows=[49] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N50 | value='54.01' | fill=9 | rows=[49] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O50 | value='67.03' | fill=9 | rows=[49] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P50 | value='66.03' | fill=9 | rows=[49] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q50 | value='63.49' | fill=9 | rows=[49] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R50 | value='49.48' | fill=9 | rows=[49] | cols=[17] | col_header=False | row_header=False | metadata=False

=== transport-table05.xlsx ===
Cell C1 | value='Key services' | fill=FFFFFF00 | rows=[0] | cols=[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17] | col_header=True | row_header=False | metadata=False
Cell C2 | value='Employment' | fill=FFFFFF00 | rows=[1] | cols=[2, 3] | col_header=True | row_header=False | metadata=False
Cell E2 | value='Primary school' | fill=FFFFFF00 | rows=[1] | cols=[4, 5] | col_header=True | row_header=False | metadata=False
Cell G2 | value='Secondary school' | fill=FFFFFF00 | rows=[1] | cols=[6, 7] | col_header=True | row_header=False | metadata=False
Cell I2 | value='Further Education4' | fill=FFFFFF00 | rows=[1] | cols=[8, 9] | col_header=True | row_header=False | metadata=False
Cell K2 | value='GP' | fill=FFFFFF00 | rows=[1] | cols=[10, 11] | col_header=True | row_header=False | metadata=False
Cell M2 | value='Hospital' | fill=FFFFFF00 | rows=[1] | cols=[12, 13] | col_header=True | row_header=False | metadata=False
Cell O2 | value='Food store' | fill=FFFFFF00 | rows=[1] | cols=[14, 15] | col_header=True | row_header=False | metadata=False
Cell Q2 | value='Town Centres' | fill=FFFFFF00 | rows=[1] | cols=[16, 17] | col_header=True | row_header=False | metadata=False
Cell A3 | value='Year' | fill=FFFFFF00 | rows=[2] | cols=[0] | col_header=True | row_header=False | metadata=False
Cell B3 | value='Mode' | fill=FFFFFF00 | rows=[2] | cols=[1] | col_header=True | row_header=False | metadata=False
Cell C3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell D3 | value='Rural3' | fill=FFFFFF00 | rows=[2] | cols=[3] | col_header=True | row_header=False | metadata=False
Cell E3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[4] | col_header=True | row_header=False | metadata=False
