=== economy-table18.xlsx ===
Cell A1 | value='Code' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell H80 | value='17.4498124862122' | fill=00000000 | rows=[79] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I80 | value='18.481502113576' | fill=00000000 | rows=[79] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J80 | value='20.6469075183371' | fill=00000000 | rows=[79] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K80 | value='21.2038906773847' | fill=00000000 | rows=[79] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L80 | value='20.5730041938101' | fill=00000000 | rows=[79] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M80 | value='17.8626044994223' | fill=00000000 | rows=[79] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N80 | value='18.9670699381499' | fill=00000000 | rows=[79] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A81 | value='E11000006' | fill=FF00B0F0 | rows=[80] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B81 | value='West Yorkshire (Met County)' | fill=FF00B050 | rows=[80] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C81 | value='Metropolitan County' | fill=FF00B050 | rows=[80] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D81 | value='26.6034366539716' | fill=00000000 | rows=[80] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E81 | value='23.6509095772061' | fill=00000000 | rows=[80] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F81 | value='21.2950711214026' | fill=00000000 | rows=[80] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G81 | value='21.2095746079659' | fill=00000000 | rows=[80] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H81 | value='17.0452351697369' | fill=00000000 | rows=[80] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I81 | value='19.0639654965343' | fill=00000000 | rows=[80] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J81 | value='21.9641557103156' | fill=00000000 | rows=[80] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K81 | value='26.7624075557876' | fill=00000000 | rows=[80] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L81 | value='27.910309318433' | fill=00000000 | rows=[80] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M81 | value='24.6262170928033' | fill=00000000 | rows=[80] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N81 | value='25.6311434405365' | fill=00000000 | rows=[80] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A82 | value='E08000032' | fill=FF00B0F0 | rows=[81] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B82 | value='Bradford' | fill=FF00B050 | rows=[81] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C82 | value='Metropolitan District' | fill=FF00B050 | rows=[81] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D82 | value='25.533301944877' | fill=00000000 | rows=[81] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E82 | value='24.884942671604' | fill=00000000 | rows=[81] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F82 | value='21.516250703019' | fill=00000000 | rows=[81] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G82 | value='19.9940300965478' | fill=00000000 | rows=[81] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H82 | value='16.3584710214045' | fill=00000000 | rows=[81] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I82 | value='19.996628920795' | fill=00000000 | rows=[81] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J82 | value='20.0409975737168' | fill=00000000 | rows=[81] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K82 | value='24.9261073771156' | fill=00000000 | rows=[81] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L82 | value='28.2480186104593' | fill=00000000 | rows=[81] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M82 | value='25.3811553682145' | fill=00000000 | rows=[81] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N82 | value='25.5313397195057' | fill=00000000 | rows=[81] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A83 | value='E08000033' | fill=FF00B0F0 | rows=[82] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B83 | value='Calderdale' | fill=FF00B050 | rows=[82] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C83 | value='Metropolitan District' | fill=FF00B050 | rows=[82] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D83 | value='29.0199929495896' | fill=00000000 | rows=[82] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E83 | value='23.0550439173527' | fill=00000000 | rows=[82] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F83 | value='21.6220931681663' | fill=00000000 | rows=[82] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G83 | value='20.8190047772181' | fill=00000000 | rows=[82] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H83 | value='19.3742248767516' | fill=00000000 | rows=[82] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I83 | value='19.3284736028275' | fill=00000000 | rows=[82] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J83 | value='25.1705596315667' | fill=00000000 | rows=[82] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K83 | value='35.840327682996' | fill=00000000 | rows=[82] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L83 | value='41.6119803794674' | fill=00000000 | rows=[82] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M83 | value='33.2350381900802' | fill=00000000 | rows=[82] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N83 | value='40.4863192497341' | fill=00000000 | rows=[82] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A84 | value='E08000034' | fill=FF00B0F0 | rows=[83] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B84 | value='Kirklees' | fill=FF00B050 | rows=[83] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C84 | value='Metropolitan District' | fill=FF00B050 | rows=[83] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D84 | value='30.8794352773783' | fill=00000000 | rows=[83] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E84 | value='28.3527076835838' | fill=00000000 | rows=[83] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F84 | value='23.4031588201413' | fill=00000000 | rows=[83] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G84 | value='24.2703079163413' | fill=00000000 | rows=[83] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H84 | value='18.9749345304901' | fill=00000000 | rows=[83] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I84 | value='19.6071430696634' | fill=00000000 | rows=[83] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J84 | value='24.3085405982273' | fill=00000000 | rows=[83] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K84 | value='28.8581108423201' | fill=00000000 | rows=[83] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L84 | value='27.2304698654373' | fill=00000000 | rows=[83] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M84 | value='24.8190582236939' | fill=00000000 | rows=[83] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N84 | value='24.4967327922173' | fill=00000000 | rows=[83] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A85 | value='E08000035' | fill=FF00B0F0 | rows=[84] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B85 | value='Leeds' | fill=FF00B050 | rows=[84] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C85 | value='Metropolitan District' | fill=FF00B050 | rows=[84] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D85 | value='23.1117824773414' | fill=00000000 | rows=[84] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E85 | value='19.3601656684168' | fill=00000000 | rows=[84] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F85 | value='18.3130721797371' | fill=00000000 | rows=[84] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G85 | value='19.108890923938' | fill=00000000 | rows=[84] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H85 | value='15.9672466734903' | fill=00000000 | rows=[84] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I85 | value='17.7844703927512' | fill=00000000 | rows=[84] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J85 | value='20.660288597396' | fill=00000000 | rows=[84] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K85 | value='24.717480008631' | fill=00000000 | rows=[84] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L85 | value='24.0493685437466' | fill=00000000 | rows=[84] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M85 | value='21.9195963101217' | fill=00000000 | rows=[84] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N85 | value='21.7285758629747' | fill=00000000 | rows=[84] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A86 | value='E08000036' | fill=FF00B0F0 | rows=[85] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B86 | value='Wakefield' | fill=FF00B050 | rows=[85] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C86 | value='Metropolitan District' | fill=FF00B050 | rows=[85] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D86 | value='29.3771122066164' | fill=00000000 | rows=[85] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E86 | value='26.166812466039' | fill=00000000 | rows=[85] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F86 | value='24.9829487543011' | fill=00000000 | rows=[85] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G86 | value='24.2222967002834' | fill=00000000 | rows=[85] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H86 | value='16.681608243211' | fill=00000000 | rows=[85] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I86 | value='19.8053226804704' | fill=00000000 | rows=[85] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J86 | value='22.8867810262641' | fill=00000000 | rows=[85] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K86 | value='26.0155431846993' | fill=00000000 | rows=[85] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L86 | value='28.7830595299253' | fill=00000000 | rows=[85] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M86 | value='24.2944838506757' | fill=00000000 | rows=[85] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N86 | value='27.1505318033593' | fill=00000000 | rows=[85] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A87 | value='E12000004' | fill=FF00B0F0 | rows=[86] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B87 | value='EAST MIDLANDS' | fill=FF00B050 | rows=[86] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C87 | value='Region' | fill=FF00B050 | rows=[86] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D87 | value='30.7285146610503' | fill=00000000 | rows=[86] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E87 | value='27.0944698093556' | fill=00000000 | rows=[86] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F87 | value='24.5719834302687' | fill=00000000 | rows=[86] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G87 | value='22.9816623329792' | fill=00000000 | rows=[86] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H87 | value='17.8147588882209' | fill=00000000 | rows=[86] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I87 | value='20.3432611545455' | fill=00000000 | rows=[86] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J87 | value='22.9293591225621' | fill=00000000 | rows=[86] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K87 | value='25.3322061735894' | fill=00000000 | rows=[86] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L87 | value='28.2317045015508' | fill=00000000 | rows=[86] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M87 | value='25.4401081684159' | fill=00000000 | rows=[86] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N87 | value='25.9222622461951' | fill=00000000 | rows=[86] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A88 | value='E06000015' | fill=FF00B0F0 | rows=[87] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B88 | value='Derby' | fill=FF00B050 | rows=[87] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C88 | value='Unitary Authority' | fill=FF00B050 | rows=[87] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D88 | value='24.7982537028065' | fill=00000000 | rows=[87] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E88 | value='24.2273644975928' | fill=00000000 | rows=[87] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F88 | value='21.3893797079885' | fill=00000000 | rows=[87] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G88 | value='20.9228739577214' | fill=00000000 | rows=[87] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H88 | value='16.3463164421397' | fill=00000000 | rows=[87] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I88 | value='17.623964528597' | fill=00000000 | rows=[87] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J88 | value='24.2698769785777' | fill=00000000 | rows=[87] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K88 | value='29.0964389811177' | fill=00000000 | rows=[87] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L88 | value='31.8097090525975' | fill=00000000 | rows=[87] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M88 | value='29.6769022387038' | fill=00000000 | rows=[87] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N88 | value='32.2641193569497' | fill=00000000 | rows=[87] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A89 | value='E06000016' | fill=FF00B0F0 | rows=[88] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B89 | value='Leicester' | fill=FF00B050 | rows=[88] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C89 | value='Unitary Authority' | fill=FF00B050 | rows=[88] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D89 | value='27.7615603665003' | fill=00000000 | rows=[88] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E89 | value='23.8982549541556' | fill=00000000 | rows=[88] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F89 | value='21.9137484270319' | fill=00000000 | rows=[88] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G89 | value='20.1018285678805' | fill=00000000 | rows=[88] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H89 | value='17.1335462624829' | fill=00000000 | rows=[88] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I89 | value='20.8898473838848' | fill=00000000 | rows=[88] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J89 | value='21.0185274427088' | fill=00000000 | rows=[88] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K89 | value='23.1542931304014' | fill=00000000 | rows=[88] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L89 | value='28.0222993832873' | fill=00000000 | rows=[88] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M89 | value='24.0770168205744' | fill=00000000 | rows=[88] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N89 | value='26.4476769382925' | fill=00000000 | rows=[88] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A90 | value='E06000061' | fill=FF00B0F0 | rows=[89] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B90 | value='North Northamptonshire [note 8]' | fill=FF00B050 | rows=[89] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C90 | value='Unitary Authority' | fill=FF00B050 | rows=[89] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D90 | value='36.1953409682457' | fill=00000000 | rows=[89] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E90 | value='33.4563959691283' | fill=00000000 | rows=[89] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F90 | value='29.7651152848861' | fill=00000000 | rows=[89] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G90 | value='29.7731867576447' | fill=00000000 | rows=[89] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H90 | value='19.2331700009363' | fill=00000000 | rows=[89] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I90 | value='26.7967674717231' | fill=00000000 | rows=[89] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J90 | value='28.8466276738095' | fill=00000000 | rows=[89] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K90 | value='33.3279538212676' | fill=00000000 | rows=[89] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L90 | value='33.2156634940495' | fill=00000000 | rows=[89] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M90 | value='32.3961287551741' | fill=00000000 | rows=[89] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N90 | value='30.1006316319504' | fill=00000000 | rows=[89] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A91 | value='E06000018' | fill=FF00B0F0 | rows=[90] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B91 | value='Nottingham' | fill=FF00B050 | rows=[90] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C91 | value='Unitary Authority' | fill=FF00B050 | rows=[90] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D91 | value='24.3536750026922' | fill=00000000 | rows=[90] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E91 | value='22.8144007756896' | fill=00000000 | rows=[90] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F91 | value='20.4215593319233' | fill=00000000 | rows=[90] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G91 | value='18.5645549318364' | fill=00000000 | rows=[90] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H91 | value='17.9425364581275' | fill=00000000 | rows=[90] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I91 | value='18.5482681815713' | fill=00000000 | rows=[90] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J91 | value='21.6251387453592' | fill=00000000 | rows=[90] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K91 | value='24.0456066275941' | fill=00000000 | rows=[90] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L91 | value='26.6081439113972' | fill=00000000 | rows=[90] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M91 | value='23.6358951955282' | fill=00000000 | rows=[90] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N91 | value='25.3908510789245' | fill=00000000 | rows=[90] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A92 | value='E06000017' | fill=FF00B0F0 | rows=[91] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B92 | value='Rutland' | fill=FF00B050 | rows=[91] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C92 | value='Unitary Authority' | fill=FF00B050 | rows=[91] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D92 | value='17.5972927241963' | fill=00000000 | rows=[91] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E92 | value='21.5112507255779' | fill=00000000 | rows=[91] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F92 | value='17.0022669689292' | fill=00000000 | rows=[91] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G92 | value='25.2029327048966' | fill=00000000 | rows=[91] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H92 | value='11.4334248007317' | fill=00000000 | rows=[91] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I92 | value='14.4161460836136' | fill=00000000 | rows=[91] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J92 | value='19.5528083509414' | fill=00000000 | rows=[91] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K92 | value='18.5010975227344' | fill=00000000 | rows=[91] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L92 | value='20.2662675770898' | fill=00000000 | rows=[91] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M92 | value='17.4707288665482' | fill=00000000 | rows=[91] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N92 | value='22.0682890945871' | fill=00000000 | rows=[91] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A93 | value='E06000062' | fill=FF00B0F0 | rows=[92] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B93 | value='West Northamptonshire [note 9]' | fill=FF00B050 | rows=[92] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C93 | value='Unitary Authority' | fill=FF00B050 | rows=[92] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D93 | value='34.6856039335461' | fill=00000000 | rows=[92] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E93 | value='30.5639888895311' | fill=00000000 | rows=[92] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F93 | value='25.6605914091041' | fill=00000000 | rows=[92] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G93 | value='22.9762222815923' | fill=00000000 | rows=[92] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H93 | value='17.4139034187978' | fill=00000000 | rows=[92] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I93 | value='19.9050032903524' | fill=00000000 | rows=[92] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J93 | value='22.8145237387382' | fill=00000000 | rows=[92] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K93 | value='23.4768961613667' | fill=00000000 | rows=[92] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L93 | value='28.7814367718792' | fill=00000000 | rows=[92] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M93 | value='25.2229299363057' | fill=00000000 | rows=[92] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N93 | value='24.9363057324841' | fill=00000000 | rows=[92] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A94 | value='E10000007' | fill=FF00B0F0 | rows=[93] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B94 | value='Derbyshire' | fill=FF00B050 | rows=[93] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C94 | value='County' | fill=FF00B050 | rows=[93] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D94 | value='30.3654436366893' | fill=00000000 | rows=[93] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E94 | value='27.8368051116143' | fill=00000000 | rows=[93] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F94 | value='24.8646996855725' | fill=00000000 | rows=[93] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G94 | value='22.7683867496292' | fill=00000000 | rows=[93] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H94 | value='18.3121385814366' | fill=00000000 | rows=[93] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I94 | value='19.8366670611907' | fill=00000000 | rows=[93] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J94 | value='22.1485849167354' | fill=00000000 | rows=[93] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K94 | value='24.9350568544185' | fill=00000000 | rows=[93] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L94 | value='28.7000909890042' | fill=00000000 | rows=[93] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M94 | value='24.0946866004727' | fill=00000000 | rows=[93] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N94 | value='23.7268287897785' | fill=00000000 | rows=[93] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A95 | value='E07000032' | fill=FF00B0F0 | rows=[94] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B95 | value='Amber Valley' | fill=FF00B050 | rows=[94] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C95 | value='Non-metropolitan District' | fill=FF00B050 | rows=[94] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D95 | value='29.4114643437056' | fill=00000000 | rows=[94] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E95 | value='21.7364807215699' | fill=00000000 | rows=[94] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F95 | value='21.7360677843299' | fill=00000000 | rows=[94] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G95 | value='20.9025083009961' | fill=00000000 | rows=[94] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H95 | value='15.4500961893085' | fill=00000000 | rows=[94] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I95 | value='18.7126860130098' | fill=00000000 | rows=[94] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J95 | value='18.5315919519944' | fill=00000000 | rows=[94] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K95 | value='24.523876718861' | fill=00000000 | rows=[94] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L95 | value='24.8162825593475' | fill=00000000 | rows=[94] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M95 | value='23.7956441547768' | fill=00000000 | rows=[94] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N95 | value='19.0174023566289' | fill=00000000 | rows=[94] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A96 | value='E07000033' | fill=FF00B0F0 | rows=[95] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B96 | value='Bolsover' | fill=FF00B050 | rows=[95] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C96 | value='Non-metropolitan District' | fill=FF00B050 | rows=[95] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D96 | value='39.2624621042692' | fill=00000000 | rows=[95] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E96 | value='36.0108525857108' | fill=00000000 | rows=[95] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F96 | value='30.952146998133' | fill=00000000 | rows=[95] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G96 | value='28.5746756936665' | fill=00000000 | rows=[95] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H96 | value='24.5791029430665' | fill=00000000 | rows=[95] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I96 | value='27.9722515264857' | fill=00000000 | rows=[95] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J96 | value='25.4075465147474' | fill=00000000 | rows=[95] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K96 | value='29.2919799498747' | fill=00000000 | rows=[95] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L96 | value='34.1967629127596' | fill=00000000 | rows=[95] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M96 | value='30.4943455208557' | fill=00000000 | rows=[95] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N96 | value='30.9540592724264' | fill=00000000 | rows=[95] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A97 | value='E07000034' | fill=FF00B0F0 | rows=[96] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B97 | value='Chesterfield' | fill=FF00B050 | rows=[96] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C97 | value='Non-metropolitan District' | fill=FF00B050 | rows=[96] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D97 | value='34.7368801939476' | fill=00000000 | rows=[96] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E97 | value='31.5021221849487' | fill=00000000 | rows=[96] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F97 | value='32.2850651680019' | fill=00000000 | rows=[96] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G97 | value='27.380626421114' | fill=00000000 | rows=[96] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H97 | value='21.1053012248189' | fill=00000000 | rows=[96] | cols=[7] | col_header=False | row_header=False | metadata=False
