=== economy-table27.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2] | col_header=True | row_header=True | metadata=False
Cell D18 | value='60129.7' | fill=00000000 | rows=[17] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E18 | value='59733.6' | fill=00000000 | rows=[17] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F18 | value='60038.5' | fill=00000000 | rows=[17] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G18 | value='59694.6' | fill=00000000 | rows=[17] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A19 | value='·  Gross capital formation, Total economy' | fill=FF00B050 | rows=[18] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B19 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[18] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D19 | value='22492.6' | fill=00000000 | rows=[18] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E19 | value='21385.9' | fill=00000000 | rows=[18] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F19 | value='21405.7' | fill=00000000 | rows=[18] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G19 | value='21477' | fill=00000000 | rows=[18] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A20 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[19] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B20 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[19] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D20 | value='22465.4' | fill=00000000 | rows=[19] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E20 | value='22504.2' | fill=00000000 | rows=[19] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F20 | value='22081.2' | fill=00000000 | rows=[19] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G20 | value='21937.5' | fill=00000000 | rows=[19] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H20 | value='21861.4' | fill=00000000 | rows=[19] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A21 | value='·  External balance of goods and services, Total economy' | fill=FF00B050 | rows=[20] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B21 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[20] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D21 | value='4823.4' | fill=00000000 | rows=[20] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E21 | value='6029' | fill=00000000 | rows=[20] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F21 | value='6101.3' | fill=00000000 | rows=[20] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G21 | value='5765' | fill=00000000 | rows=[20] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H21 | value='5582.7' | fill=00000000 | rows=[20] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A22 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[21] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B22 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[21] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D22 | value='57093' | fill=00000000 | rows=[21] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E22 | value='56777.6' | fill=00000000 | rows=[21] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F22 | value='56827.9' | fill=00000000 | rows=[21] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G22 | value='56255.2' | fill=00000000 | rows=[21] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H22 | value='56909.3' | fill=00000000 | rows=[21] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A23 | value='·  ·  ·  Exports of goods, Total economy' | fill=FF00B050 | rows=[22] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B23 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[22] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D23 | value='40725.3' | fill=00000000 | rows=[22] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E23 | value='40418.2' | fill=00000000 | rows=[22] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F23 | value='40194.3' | fill=00000000 | rows=[22] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G23 | value='39682.6' | fill=00000000 | rows=[22] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A24 | value='·  ·  ·  Exports of services, Total economy' | fill=FF00B050 | rows=[23] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B24 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[23] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D24 | value='16475.5' | fill=00000000 | rows=[23] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E24 | value='16467.2' | fill=00000000 | rows=[23] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F24 | value='16716.7' | fill=00000000 | rows=[23] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G24 | value='16648.9' | fill=00000000 | rows=[23] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A25 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[24] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B25 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[24] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D25 | value='52269.6' | fill=00000000 | rows=[24] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E25 | value='50748.5' | fill=00000000 | rows=[24] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F25 | value='50726.6' | fill=00000000 | rows=[24] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G25 | value='50490.2' | fill=00000000 | rows=[24] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H25 | value='51326.5' | fill=00000000 | rows=[24] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A26 | value='·  ·  ·  Imports of goods, Total economy' | fill=FF00B050 | rows=[25] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B26 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[25] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D26 | value='36281.5' | fill=00000000 | rows=[25] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E26 | value='34742.6' | fill=00000000 | rows=[25] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F26 | value='34709.7' | fill=00000000 | rows=[25] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G26 | value='34500.1' | fill=00000000 | rows=[25] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A27 | value='·  ·  ·  Imports of services, Total economy' | fill=FF00B050 | rows=[26] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B27 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[26] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D27 | value='16184.1' | fill=00000000 | rows=[26] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E27 | value='16261.5' | fill=00000000 | rows=[26] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F27 | value='16242' | fill=00000000 | rows=[26] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G27 | value='16219.2' | fill=00000000 | rows=[26] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A28 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[27] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A29 | value='Unit of measure: National currency' | fill=FFFFFF00 | rows=[28] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A30 | value='Price base: Chain linked volume (rebased)' | fill=FFFFFF00 | rows=[29] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A31 | value='Transformation: Annual levels' | fill=FFFFFF00 | rows=[30] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A32 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[31] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B32 | value='2020, Millions, Euro' | fill=FFE2F2FB | rows=[31] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D32 | value='414986.3' | fill=00000000 | rows=[31] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E32 | value='412771.2' | fill=00000000 | rows=[31] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F32 | value='413643.1' | fill=00000000 | rows=[31] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G32 | value='413476.1' | fill=00000000 | rows=[31] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H32 | value='414566.4' | fill=00000000 | rows=[31] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A33 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[32] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A34 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[33] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B34 | value='2020, Millions, Euro' | fill=FFE2F2FB | rows=[33] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D34 | value='207110.5' | fill=00000000 | rows=[33] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E34 | value='206693.5' | fill=00000000 | rows=[33] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F34 | value='207371.9' | fill=00000000 | rows=[33] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G34 | value='206097.8' | fill=00000000 | rows=[33] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H34 | value='207066.4' | fill=00000000 | rows=[33] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A35 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[34] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B35 | value='2020, Millions, Euro' | fill=FFE2F2FB | rows=[34] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D35 | value='88670.7' | fill=00000000 | rows=[34] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E35 | value='87235.4' | fill=00000000 | rows=[34] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F35 | value='88151.3' | fill=00000000 | rows=[34] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G35 | value='87965.6' | fill=00000000 | rows=[34] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H35 | value='88367.7' | fill=00000000 | rows=[34] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A36 | value='·  Gross capital formation' | fill=FF00B050 | rows=[35] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A37 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[36] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B37 | value='2020, Millions, Euro' | fill=FFE2F2FB | rows=[36] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D37 | value='97723.2' | fill=00000000 | rows=[36] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E37 | value='97891.7' | fill=00000000 | rows=[36] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F37 | value='96051.7' | fill=00000000 | rows=[36] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G37 | value='95426.5' | fill=00000000 | rows=[36] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H37 | value='95095.5' | fill=00000000 | rows=[36] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A38 | value='·  External balance of goods and services' | fill=FF00B050 | rows=[37] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A39 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[38] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B39 | value='2020, Millions, Euro' | fill=FFE2F2FB | rows=[38] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D39 | value='232208.3' | fill=00000000 | rows=[38] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E39 | value='230925.2' | fill=00000000 | rows=[38] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F39 | value='231129.9' | fill=00000000 | rows=[38] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G39 | value='228800.6' | fill=00000000 | rows=[38] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H39 | value='231460.8' | fill=00000000 | rows=[38] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A40 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[39] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B40 | value='2020, Millions, Euro' | fill=FFE2F2FB | rows=[39] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D40 | value='212534.5' | fill=00000000 | rows=[39] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E40 | value='206349.5' | fill=00000000 | rows=[39] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F40 | value='206260.4' | fill=00000000 | rows=[39] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G40 | value='205299' | fill=00000000 | rows=[39] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H40 | value='208699.8' | fill=00000000 | rows=[39] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A41 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[40] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A42 | value='Unit of measure: National currency' | fill=FFFFFF00 | rows=[41] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A43 | value='Price base: Current prices' | fill=FFFFFF00 | rows=[42] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A44 | value='Transformation: Annual levels' | fill=FFFFFF00 | rows=[43] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A45 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[44] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B45 | value='Millions, Euro' | fill=FFE2F2FB | rows=[44] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D45 | value='474321.5' | fill=00000000 | rows=[44] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E45 | value='474567.7' | fill=00000000 | rows=[44] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F45 | value='477103.1' | fill=00000000 | rows=[44] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G45 | value='480737.2' | fill=00000000 | rows=[44] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H45 | value='485903.5' | fill=00000000 | rows=[44] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A46 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[45] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A47 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[46] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B47 | value='Millions, Euro' | fill=FFE2F2FB | rows=[46] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D47 | value='247520.1' | fill=00000000 | rows=[46] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E47 | value='249930.9' | fill=00000000 | rows=[46] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F47 | value='251512.2' | fill=00000000 | rows=[46] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G47 | value='252461.4' | fill=00000000 | rows=[46] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H47 | value='255058.9' | fill=00000000 | rows=[46] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A48 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[47] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B48 | value='Millions, Euro' | fill=FFE2F2FB | rows=[47] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D48 | value='99211.9' | fill=00000000 | rows=[47] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E48 | value='99670.9' | fill=00000000 | rows=[47] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F48 | value='101911.2' | fill=00000000 | rows=[47] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G48 | value='102907.1' | fill=00000000 | rows=[47] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H48 | value='104249.6' | fill=00000000 | rows=[47] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A49 | value='·  Gross capital formation' | fill=FF00B050 | rows=[48] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A50 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[49] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B50 | value='Millions, Euro' | fill=FFE2F2FB | rows=[49] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D50 | value='117016.2' | fill=00000000 | rows=[49] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E50 | value='117980.6' | fill=00000000 | rows=[49] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F50 | value='116949.8' | fill=00000000 | rows=[49] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G50 | value='116520' | fill=00000000 | rows=[49] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H50 | value='116107.1' | fill=00000000 | rows=[49] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A51 | value='·  External balance of goods and services' | fill=FF00B050 | rows=[50] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A52 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[51] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B52 | value='Millions, Euro' | fill=FFE2F2FB | rows=[51] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D52 | value='276698.8' | fill=00000000 | rows=[51] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E52 | value='276798.4' | fill=00000000 | rows=[51] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F52 | value='279172.4' | fill=00000000 | rows=[51] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G52 | value='277198.7' | fill=00000000 | rows=[51] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H52 | value='279573.4' | fill=00000000 | rows=[51] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A53 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[52] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B53 | value='Millions, Euro' | fill=FFE2F2FB | rows=[52] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D53 | value='265293.5' | fill=00000000 | rows=[52] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E53 | value='259861.6' | fill=00000000 | rows=[52] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F53 | value='254686.5' | fill=00000000 | rows=[52] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G53 | value='257144.4' | fill=00000000 | rows=[52] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H53 | value='258520.9' | fill=00000000 | rows=[52] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A54 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[53] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A55 | value='Unit of measure: National currency' | fill=FFFFFF00 | rows=[54] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A56 | value='Price base: Current prices' | fill=FFFFFF00 | rows=[55] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A57 | value='Transformation: Non transformed data' | fill=FFFFFF00 | rows=[56] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A58 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[57] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B58 | value='Millions, Euro' | fill=FFE2F2FB | rows=[57] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D58 | value='118580.4' | fill=00000000 | rows=[57] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E58 | value='118641.9' | fill=00000000 | rows=[57] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F58 | value='119275.8' | fill=00000000 | rows=[57] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G58 | value='120184.3' | fill=00000000 | rows=[57] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H58 | value='121475.9' | fill=00000000 | rows=[57] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A59 | value='·  Domestic demand, Total economy' | fill=FF00B050 | rows=[58] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B59 | value='Millions, Euro' | fill=FFE2F2FB | rows=[58] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D59 | value='115729' | fill=00000000 | rows=[58] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E59 | value='114407.7' | fill=00000000 | rows=[58] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F59 | value='113154.3' | fill=00000000 | rows=[58] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G59 | value='115170.7' | fill=00000000 | rows=[58] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H59 | value='116212.7' | fill=00000000 | rows=[58] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A60 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[59] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B60 | value='Millions, Euro' | fill=FFE2F2FB | rows=[59] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D60 | value='86683' | fill=00000000 | rows=[59] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E60 | value='87400.4' | fill=00000000 | rows=[59] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F60 | value='88355.8' | fill=00000000 | rows=[59] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G60 | value='88842.1' | fill=00000000 | rows=[59] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H60 | value='89827.1' | fill=00000000 | rows=[59] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A61 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[60] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B61 | value='Millions, Euro' | fill=FFE2F2FB | rows=[60] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D61 | value='61880' | fill=00000000 | rows=[60] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E61 | value='62482.7' | fill=00000000 | rows=[60] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F61 | value='62878.1' | fill=00000000 | rows=[60] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G61 | value='63115.4' | fill=00000000 | rows=[60] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H61 | value='63764.7' | fill=00000000 | rows=[60] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A62 | value='·  ·  ·  Final consumption expenditure, Households' | fill=FF00B050 | rows=[61] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B62 | value='Millions, Euro' | fill=FFE2F2FB | rows=[61] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D62 | value='59295.6' | fill=00000000 | rows=[61] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E62 | value='59852' | fill=00000000 | rows=[61] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F62 | value='60217.8' | fill=00000000 | rows=[61] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G62 | value='60335.3' | fill=00000000 | rows=[61] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A63 | value='·  ·  ·  Final consumption expenditure, Non-profit institutions serving households' | fill=FF00B050 | rows=[62] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B63 | value='Millions, Euro' | fill=FFE2F2FB | rows=[62] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D63 | value='2584.4' | fill=00000000 | rows=[62] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E63 | value='2630.8' | fill=00000000 | rows=[62] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F63 | value='2660.2' | fill=00000000 | rows=[62] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G63 | value='2780.1' | fill=00000000 | rows=[62] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A64 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[63] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B64 | value='Millions, Euro' | fill=FFE2F2FB | rows=[63] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D64 | value='24803' | fill=00000000 | rows=[63] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E64 | value='24917.7' | fill=00000000 | rows=[63] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F64 | value='25477.8' | fill=00000000 | rows=[63] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G64 | value='25726.8' | fill=00000000 | rows=[63] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H64 | value='26062.4' | fill=00000000 | rows=[63] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A65 | value='·  ·  Individual consumption expenditure, Total economy' | fill=FF00B050 | rows=[64] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A66 | value='·  ·  ·  Individual consumption expenditure, General government' | fill=FF00B050 | rows=[65] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B66 | value='Millions, Euro' | fill=FFE2F2FB | rows=[65] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D66 | value='16035.8' | fill=00000000 | rows=[65] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E66 | value='16022.1' | fill=00000000 | rows=[65] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F66 | value='16424.2' | fill=00000000 | rows=[65] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G66 | value='16602.2' | fill=00000000 | rows=[65] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A67 | value='·  ·  Collective consumption expenditure, Total economy' | fill=FF00B050 | rows=[66] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A68 | value='·  ·  ·  Collective consumption expenditure, General government' | fill=FF00B050 | rows=[67] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B68 | value='Millions, Euro' | fill=FFE2F2FB | rows=[67] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D68 | value='8767.2' | fill=00000000 | rows=[67] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E68 | value='8895.6' | fill=00000000 | rows=[67] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F68 | value='9053.5' | fill=00000000 | rows=[67] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G68 | value='9124.6' | fill=00000000 | rows=[67] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A69 | value='·  Actual individual consumption, Total economy' | fill=FF00B050 | rows=[68] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B69 | value='Millions, Euro' | fill=FFE2F2FB | rows=[68] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D69 | value='77915.8' | fill=00000000 | rows=[68] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E69 | value='78504.8' | fill=00000000 | rows=[68] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F69 | value='79302.3' | fill=00000000 | rows=[68] | cols=[5] | col_header=False | row_header=False | metadata=False
