=== transport-table06.xlsx ===
Cell C1 | value='Key services' | fill=FFFFFF00 | rows=[0] | cols=[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17] | col_header=True | row_header=False | metadata=False
Cell G92 | value='100' | fill=9 | rows=[91] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H92 | value='95.54' | fill=9 | rows=[91] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I92 | value='99.87' | fill=9 | rows=[91] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J92 | value='97.44' | fill=9 | rows=[91] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K92 | value='99.99' | fill=9 | rows=[91] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L92 | value='96.87' | fill=9 | rows=[91] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M92 | value='98.31' | fill=9 | rows=[91] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N92 | value='82.57' | fill=9 | rows=[91] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O92 | value='99.99' | fill=9 | rows=[91] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P92 | value='96.87' | fill=9 | rows=[91] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q92 | value='99.3' | fill=9 | rows=[91] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R92 | value='64.45' | fill=9 | rows=[91] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B93 | value='Car (new method)4' | fill=FF00B050 | rows=[92] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C93 | value='99.85' | fill=9 | rows=[92] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D93 | value='99.81' | fill=9 | rows=[92] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E93 | value='99.86' | fill=9 | rows=[92] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F93 | value='99.82' | fill=9 | rows=[92] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G93 | value='99.87' | fill=9 | rows=[92] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H93 | value='99.82' | fill=9 | rows=[92] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I93 | value='99.85' | fill=9 | rows=[92] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J93 | value='99.81' | fill=9 | rows=[92] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K93 | value='99.84' | fill=9 | rows=[92] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L93 | value='99.8' | fill=9 | rows=[92] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M93 | value='99.84' | fill=9 | rows=[92] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N93 | value='99.8' | fill=9 | rows=[92] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O93 | value='99.84' | fill=9 | rows=[92] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P93 | value='99.8' | fill=9 | rows=[92] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q93 | value='99.83' | fill=9 | rows=[92] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R93 | value='99.36' | fill=9 | rows=[92] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A94 | value='2012' | fill=FF00B050 | rows=[93] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B94 | value='Public Transport / Walking5' | fill=FF00B050 | rows=[93] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell B95 | value='Cycle' | fill=FF00B050 | rows=[94] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C95 | value='100' | fill=9 | rows=[94] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D95 | value='98.54' | fill=9 | rows=[94] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E95 | value='100' | fill=9 | rows=[94] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F95 | value='99.89' | fill=9 | rows=[94] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G95 | value='99.98' | fill=9 | rows=[94] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H95 | value='95.38' | fill=9 | rows=[94] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I95 | value='99.87' | fill=9 | rows=[94] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J95 | value='97.28' | fill=9 | rows=[94] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K95 | value='99.96' | fill=9 | rows=[94] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L95 | value='98.05' | fill=9 | rows=[94] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M95 | value='99.15' | fill=9 | rows=[94] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N95 | value='86.26' | fill=9 | rows=[94] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O95 | value='99.99' | fill=9 | rows=[94] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P95 | value='97.24' | fill=9 | rows=[94] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q95 | value='99.36' | fill=9 | rows=[94] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R95 | value='65.94' | fill=9 | rows=[94] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B96 | value='Car (new method)' | fill=FF00B050 | rows=[95] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C96 | value='99.84' | fill=9 | rows=[95] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D96 | value='99.85' | fill=9 | rows=[95] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E96 | value='99.86' | fill=9 | rows=[95] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F96 | value='99.86' | fill=9 | rows=[95] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G96 | value='99.87' | fill=9 | rows=[95] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H96 | value='99.86' | fill=9 | rows=[95] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I96 | value='99.87' | fill=9 | rows=[95] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J96 | value='99.87' | fill=9 | rows=[95] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K96 | value='99.85' | fill=9 | rows=[95] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L96 | value='99.85' | fill=9 | rows=[95] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M96 | value='99.84' | fill=9 | rows=[95] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N96 | value='99.84' | fill=9 | rows=[95] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O96 | value='99.85' | fill=9 | rows=[95] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P96 | value='99.84' | fill=9 | rows=[95] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q96 | value='99.84' | fill=9 | rows=[95] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R96 | value='99.43' | fill=9 | rows=[95] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A97 | value='2013' | fill=FF00B050 | rows=[96] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B97 | value='Public Transport / Walking6' | fill=FF00B050 | rows=[96] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C97 | value='100' | fill=9 | rows=[96] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D97 | value='97.91' | fill=9 | rows=[96] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E97 | value='100' | fill=9 | rows=[96] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F97 | value='99.1' | fill=9 | rows=[96] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G97 | value='100' | fill=9 | rows=[96] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H97 | value='93.02' | fill=9 | rows=[96] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I97 | value='99.86' | fill=9 | rows=[96] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J97 | value='96.34' | fill=9 | rows=[96] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K97 | value='99.99' | fill=9 | rows=[96] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L97 | value='96.41' | fill=9 | rows=[96] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M97 | value='98.42' | fill=9 | rows=[96] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N97 | value='82.4' | fill=9 | rows=[96] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O97 | value='100' | fill=9 | rows=[96] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P97 | value='97.04' | fill=9 | rows=[96] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q97 | value='97.67' | fill=9 | rows=[96] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R97 | value='70.13' | fill=9 | rows=[96] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B98 | value='Cycle' | fill=FF00B050 | rows=[97] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C98 | value='99.99' | fill=9 | rows=[97] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D98 | value='98.5' | fill=9 | rows=[97] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E98 | value='100' | fill=9 | rows=[97] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F98 | value='99.9' | fill=9 | rows=[97] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G98 | value='99.98' | fill=9 | rows=[97] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H98 | value='95.66' | fill=9 | rows=[97] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I98 | value='99.88' | fill=9 | rows=[97] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J98 | value='97.29' | fill=9 | rows=[97] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K98 | value='100' | fill=9 | rows=[97] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L98 | value='97.96' | fill=9 | rows=[97] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M98 | value='99.15' | fill=9 | rows=[97] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N98 | value='86.43' | fill=9 | rows=[97] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O98 | value='99.99' | fill=9 | rows=[97] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P98 | value='97.72' | fill=9 | rows=[97] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q98 | value='99.02' | fill=9 | rows=[97] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R98 | value='65.76' | fill=9 | rows=[97] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B99 | value='Car (new method)' | fill=FF00B050 | rows=[98] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C99 | value='100' | fill=9 | rows=[98] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D99 | value='99.99' | fill=9 | rows=[98] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E99 | value='100' | fill=9 | rows=[98] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F99 | value='100' | fill=9 | rows=[98] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G99 | value='100' | fill=9 | rows=[98] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H99 | value='99.98' | fill=9 | rows=[98] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I99 | value='100' | fill=9 | rows=[98] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J99 | value='99.99' | fill=9 | rows=[98] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K99 | value='100' | fill=9 | rows=[98] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L99 | value='99.99' | fill=9 | rows=[98] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M99 | value='100' | fill=9 | rows=[98] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N99 | value='99.95' | fill=9 | rows=[98] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O99 | value='100' | fill=9 | rows=[98] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P99 | value='99.97' | fill=9 | rows=[98] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q99 | value='99.66' | fill=9 | rows=[98] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R99 | value='99.47' | fill=9 | rows=[98] | cols=[17] | col_header=False | row_header=False | metadata=False

=== transport-table06.xlsx ===
Cell C1 | value='Key services' | fill=FFFFFF00 | rows=[0] | cols=[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17] | col_header=True | row_header=False | metadata=False
Cell C2 | value='Employment' | fill=FFFFFF00 | rows=[1] | cols=[2, 3] | col_header=True | row_header=False | metadata=False
Cell E2 | value='Primary school' | fill=FFFFFF00 | rows=[1] | cols=[4, 5] | col_header=True | row_header=False | metadata=False
Cell G2 | value='Secondary school' | fill=FFFFFF00 | rows=[1] | cols=[6, 7] | col_header=True | row_header=False | metadata=False
Cell I2 | value='Further Education' | fill=FFFFFF00 | rows=[1] | cols=[8, 9] | col_header=True | row_header=False | metadata=False
Cell K2 | value='GP' | fill=FFFFFF00 | rows=[1] | cols=[10, 11] | col_header=True | row_header=False | metadata=False
Cell M2 | value='Hospital' | fill=FFFFFF00 | rows=[1] | cols=[12, 13] | col_header=True | row_header=False | metadata=False
Cell O2 | value='Food store' | fill=FFFFFF00 | rows=[1] | cols=[14, 15] | col_header=True | row_header=False | metadata=False
Cell Q2 | value='Town Centres' | fill=FFFFFF00 | rows=[1] | cols=[16, 17] | col_header=True | row_header=False | metadata=False
Cell A3 | value='Year' | fill=FFFFFF00 | rows=[2] | cols=[0] | col_header=True | row_header=False | metadata=False
Cell B3 | value='Mode' | fill=FFFFFF00 | rows=[2] | cols=[1] | col_header=True | row_header=False | metadata=False
Cell C3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell D3 | value='Rural3' | fill=FFFFFF00 | rows=[2] | cols=[3] | col_header=True | row_header=False | metadata=False
Cell E3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[4] | col_header=True | row_header=False | metadata=False
Cell F3 | value='Rural3' | fill=FFFFFF00 | rows=[2] | cols=[5] | col_header=True | row_header=False | metadata=False
Cell G3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[6] | col_header=True | row_header=False | metadata=False
Cell H3 | value='Rural3' | fill=FFFFFF00 | rows=[2] | cols=[7] | col_header=True | row_header=False | metadata=False
Cell I3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[8] | col_header=True | row_header=False | metadata=False
Cell J3 | value='Rural3' | fill=FFFFFF00 | rows=[2] | cols=[9] | col_header=True | row_header=False | metadata=False
Cell K3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[10] | col_header=True | row_header=False | metadata=False
Cell L3 | value='Rural3' | fill=FFFFFF00 | rows=[2] | cols=[11] | col_header=True | row_header=False | metadata=False
Cell M3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[12] | col_header=True | row_header=False | metadata=False
Cell N3 | value='Rural3' | fill=FFFFFF00 | rows=[2] | cols=[13] | col_header=True | row_header=False | metadata=False
Cell O3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[14] | col_header=True | row_header=False | metadata=False
Cell P3 | value='Rural3' | fill=FFFFFF00 | rows=[2] | cols=[15] | col_header=True | row_header=False | metadata=False
Cell Q3 | value='Urban3' | fill=FFFFFF00 | rows=[2] | cols=[16] | col_header=True | row_header=False | metadata=False
Cell R3 | value='Rural3' | fill=FFFFFF00 | rows=[2] | cols=[17] | col_header=True | row_header=False | metadata=False
Cell A4 | value='Number of people with access within lower threshold' | fill=FFFFFF00 | rows=[3] | cols=[0] | col_header=True | row_header=False | metadata=False
Cell A5 | value='2007' | fill=FF00B050 | rows=[4] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B5 | value='Public Transport / Walking' | fill=FF00B050 | rows=[4] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C5 | value='29299300' | fill=9 | rows=[4] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D5 | value='5675000' | fill=9 | rows=[4] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E5 | value='2721000' | fill=9 | rows=[4] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F5 | value='557100' | fill=9 | rows=[4] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G5 | value='2236700' | fill=9 | rows=[4] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H5 | value='349300' | fill=9 | rows=[4] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I5 | value='2068700' | fill=9 | rows=[4] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J5 | value='341400' | fill=9 | rows=[4] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K5 | value='16096300' | fill=9 | rows=[4] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L5 | value='2752500' | fill=9 | rows=[4] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M5 | value='14283200' | fill=9 | rows=[4] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N5 | value='1963600' | fill=9 | rows=[4] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O5 | value='16764100' | fill=9 | rows=[4] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P5 | value='3297500' | fill=9 | rows=[4] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q5 | value='..' | fill=9 | rows=[4] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R5 | value='..' | fill=9 | rows=[4] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B6 | value='Cycle' | fill=FF00B050 | rows=[5] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C6 | value='29690300' | fill=9 | rows=[5] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D6 | value='5679200' | fill=9 | rows=[5] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E6 | value='2751100' | fill=9 | rows=[5] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F6 | value='583100' | fill=9 | rows=[5] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G6 | value='2399200' | fill=9 | rows=[5] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H6 | value='365800' | fill=9 | rows=[5] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I6 | value='2143200' | fill=9 | rows=[5] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J6 | value='346700' | fill=9 | rows=[5] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K6 | value='16991000' | fill=9 | rows=[5] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L6 | value='2751800' | fill=9 | rows=[5] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M6 | value='16305600' | fill=9 | rows=[5] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N6 | value='2128500' | fill=9 | rows=[5] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O6 | value='17033600' | fill=9 | rows=[5] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P6 | value='3156000' | fill=9 | rows=[5] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q6 | value='..' | fill=9 | rows=[5] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R6 | value='..' | fill=9 | rows=[5] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B7 | value='Car' | fill=FF00B050 | rows=[6] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C7 | value='29720100' | fill=9 | rows=[6] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D7 | value='7166200' | fill=9 | rows=[6] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E7 | value='2751100' | fill=9 | rows=[6] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F7 | value='608500' | fill=9 | rows=[6] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G7 | value='2402700' | fill=9 | rows=[6] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H7 | value='545800' | fill=9 | rows=[6] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I7 | value='2161500' | fill=9 | rows=[6] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J7 | value='480000' | fill=9 | rows=[6] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K7 | value='17039700' | fill=9 | rows=[6] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L7 | value='4026700' | fill=9 | rows=[6] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M7 | value='17039700' | fill=9 | rows=[6] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N7 | value='4027100' | fill=9 | rows=[6] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O7 | value='17039700' | fill=9 | rows=[6] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P7 | value='4026700' | fill=9 | rows=[6] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q7 | value='..' | fill=9 | rows=[6] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R7 | value='..' | fill=9 | rows=[6] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A8 | value='2008' | fill=FF00B050 | rows=[7] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B8 | value='Public Transport / Walking' | fill=FF00B050 | rows=[7] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C8 | value='29929800' | fill=9 | rows=[7] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D8 | value='6383100' | fill=9 | rows=[7] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E8 | value='2687900' | fill=9 | rows=[7] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F8 | value='550300' | fill=9 | rows=[7] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G8 | value='2188400' | fill=9 | rows=[7] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H8 | value='337000' | fill=9 | rows=[7] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I8 | value='2089900' | fill=9 | rows=[7] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J8 | value='355500' | fill=9 | rows=[7] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K8 | value='16071200' | fill=9 | rows=[7] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L8 | value='2739800' | fill=9 | rows=[7] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M8 | value='14211200' | fill=9 | rows=[7] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N8 | value='1958200' | fill=9 | rows=[7] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O8 | value='16764600' | fill=9 | rows=[7] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P8 | value='3287100' | fill=9 | rows=[7] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q8 | value='..' | fill=9 | rows=[7] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R8 | value='..' | fill=9 | rows=[7] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B9 | value='Cycle' | fill=FF00B050 | rows=[8] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C9 | value='30171200' | fill=9 | rows=[8] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D9 | value='6198900' | fill=9 | rows=[8] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E9 | value='2718400' | fill=9 | rows=[8] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F9 | value='575600' | fill=9 | rows=[8] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G9 | value='2361100' | fill=9 | rows=[8] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H9 | value='359200' | fill=9 | rows=[8] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I9 | value='2175300' | fill=9 | rows=[8] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J9 | value='360100' | fill=9 | rows=[8] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K9 | value='16984900' | fill=9 | rows=[8] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L9 | value='2751900' | fill=9 | rows=[8] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M9 | value='16297500' | fill=9 | rows=[8] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N9 | value='2128300' | fill=9 | rows=[8] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O9 | value='17029200' | fill=9 | rows=[8] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P9 | value='3161100' | fill=9 | rows=[8] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q9 | value='..' | fill=9 | rows=[8] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R9 | value='..' | fill=9 | rows=[8] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B10 | value='Car' | fill=FF00B050 | rows=[9] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C10 | value='30181300' | fill=9 | rows=[9] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D10 | value='7285400' | fill=9 | rows=[9] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E10 | value='2718400' | fill=9 | rows=[9] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F10 | value='600800' | fill=9 | rows=[9] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G10 | value='2366700' | fill=9 | rows=[9] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H10 | value='538900' | fill=9 | rows=[9] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I10 | value='2196600' | fill=9 | rows=[9] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J10 | value='501300' | fill=9 | rows=[9] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K10 | value='17033600' | fill=9 | rows=[9] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L10 | value='4027100' | fill=9 | rows=[9] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M10 | value='17033600' | fill=9 | rows=[9] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N10 | value='4027200' | fill=9 | rows=[9] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O10 | value='17033600' | fill=9 | rows=[9] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P10 | value='4026700' | fill=9 | rows=[9] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q10 | value='..' | fill=9 | rows=[9] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R10 | value='..' | fill=9 | rows=[9] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A11 | value='2009' | fill=FF00B050 | rows=[10] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B11 | value='Public Transport / Walking' | fill=FF00B050 | rows=[10] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C11 | value='30206100' | fill=9 | rows=[10] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D11 | value='5545200' | fill=9 | rows=[10] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E11 | value='2675200' | fill=9 | rows=[10] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F11 | value='482000' | fill=9 | rows=[10] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G11 | value='2196300' | fill=9 | rows=[10] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H11 | value='300100' | fill=9 | rows=[10] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I11 | value='2095100' | fill=9 | rows=[10] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J11 | value='304400' | fill=9 | rows=[10] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K11 | value='17352700' | fill=9 | rows=[10] | cols=[10] | col_header=False | row_header=False | metadata=False
