=== energy-table03.xlsx ===
Cell C2 | value='Hour' | fill=FFFFFF00 | rows=[1, 2] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell D170 | value='1172.76459383817' | fill=00000000 | rows=[169] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E170 | value='1234.16826249053' | fill=00000000 | rows=[169] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F170 | value='1275.37823179466' | fill=00000000 | rows=[169] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G170 | value='27.7616094091814' | fill=00000000 | rows=[169] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H170 | value='1.85999779755781' | fill=00000000 | rows=[169] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I170 | value='2.23442980216409' | fill=00000000 | rows=[169] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J170 | value='2.80569055328311' | fill=00000000 | rows=[169] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K170 | value='0.207677177400542' | fill=00000000 | rows=[169] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L170 | value='0.623141285624054' | fill=00000000 | rows=[169] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M170 | value='0.801204656910676' | fill=00000000 | rows=[169] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N170 | value='0.928340212479897' | fill=00000000 | rows=[169] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O170 | value='0.0617339280178454' | fill=00000000 | rows=[169] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C171 | value='17' | fill=FF00B050 | rows=[170] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D171 | value='1187.15643227202' | fill=00000000 | rows=[170] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E171 | value='1235.97137263623' | fill=00000000 | rows=[170] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F171 | value='1276.51868824618' | fill=00000000 | rows=[170] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G171 | value='25.2909362436503' | fill=00000000 | rows=[170] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H171 | value='1.91920396558312' | fill=00000000 | rows=[170] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I171 | value='2.24796786261262' | fill=00000000 | rows=[170] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J171 | value='2.8058937086683' | fill=00000000 | rows=[170] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K171 | value='0.202372656625735' | fill=00000000 | rows=[170] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L171 | value='0.650980752164865' | fill=00000000 | rows=[170] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M171 | value='0.80054614570742' | fill=00000000 | rows=[170] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N171 | value='0.928924430308487' | fill=00000000 | rows=[170] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O171 | value='0.0620850291926645' | fill=00000000 | rows=[170] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C172 | value='18' | fill=FF00B050 | rows=[171] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D172 | value='1187.79268354888' | fill=00000000 | rows=[171] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E172 | value='1237.57653474351' | fill=00000000 | rows=[171] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F172 | value='1280.5994973031' | fill=00000000 | rows=[171] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G172 | value='25.6629868234539' | fill=00000000 | rows=[171] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H172 | value='1.98126825253743' | fill=00000000 | rows=[171] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I172 | value='2.28615869666287' | fill=00000000 | rows=[171] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J172 | value='2.85729229706688' | fill=00000000 | rows=[171] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K172 | value='0.205466142838986' | fill=00000000 | rows=[171] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L172 | value='0.654314515711055' | fill=00000000 | rows=[171] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M172 | value='0.793313042267605' | fill=00000000 | rows=[171] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N172 | value='0.899517318019723' | fill=00000000 | rows=[171] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O172 | value='0.0544263471023663' | fill=00000000 | rows=[171] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C173 | value='19' | fill=FF00B050 | rows=[172] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D173 | value='1188.54074753884' | fill=00000000 | rows=[172] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E173 | value='1237.27471789872' | fill=00000000 | rows=[172] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F173 | value='1280.89981830985' | fill=00000000 | rows=[172] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G173 | value='21.8340564130437' | fill=00000000 | rows=[172] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H173 | value='1.97024279648953' | fill=00000000 | rows=[172] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I173 | value='2.35720109843365' | fill=00000000 | rows=[172] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J173 | value='2.94195829570183' | fill=00000000 | rows=[172] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K173 | value='0.211491176740954' | fill=00000000 | rows=[172] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L173 | value='0.652495496145119' | fill=00000000 | rows=[172] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M173 | value='0.776146143649976' | fill=00000000 | rows=[172] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N173 | value='0.878733127792897' | fill=00000000 | rows=[172] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O173 | value='0.0487295159642075' | fill=00000000 | rows=[172] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C174 | value='20' | fill=FF00B050 | rows=[173] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D174 | value='1181.98443412832' | fill=00000000 | rows=[173] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E174 | value='1236.36672948445' | fill=00000000 | rows=[173] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F174 | value='1283.7184406304' | fill=00000000 | rows=[173] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G174 | value='23.7098867973335' | fill=00000000 | rows=[173] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H174 | value='2.06122487545741' | fill=00000000 | rows=[173] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I174 | value='2.44451616621201' | fill=00000000 | rows=[173] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J174 | value='2.92664936144584' | fill=00000000 | rows=[173] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K174 | value='0.189239998042321' | fill=00000000 | rows=[173] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L174 | value='0.651806667594613' | fill=00000000 | rows=[173] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M174 | value='0.754308091683167' | fill=00000000 | rows=[173] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N174 | value='0.833369335040897' | fill=00000000 | rows=[173] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O174 | value='0.0432656960950459' | fill=00000000 | rows=[173] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C175 | value='21' | fill=FF00B050 | rows=[174] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D175 | value='1156.45903018459' | fill=00000000 | rows=[174] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E175 | value='1233.29355051629' | fill=00000000 | rows=[174] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F175 | value='1283.16939528948' | fill=00000000 | rows=[174] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G175 | value='27.3874128700524' | fill=00000000 | rows=[174] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H175 | value='2.10279360367797' | fill=00000000 | rows=[174] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I175 | value='2.46591740338966' | fill=00000000 | rows=[174] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J175 | value='2.78425048715392' | fill=00000000 | rows=[174] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K175 | value='0.16703992987208' | fill=00000000 | rows=[174] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L175 | value='0.651072087189071' | fill=00000000 | rows=[174] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M175 | value='0.745703359492808' | fill=00000000 | rows=[174] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N175 | value='0.814749046447627' | fill=00000000 | rows=[174] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O175 | value='0.042131070143735' | fill=00000000 | rows=[174] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C176 | value='22' | fill=FF00B050 | rows=[175] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D176 | value='1157.62531819529' | fill=00000000 | rows=[175] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E176 | value='1234.95509088533' | fill=00000000 | rows=[175] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F176 | value='1293.10201201213' | fill=00000000 | rows=[175] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G176 | value='29.3365821787977' | fill=00000000 | rows=[175] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H176 | value='2.18902187036462' | fill=00000000 | rows=[175] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I176 | value='2.57009979520412' | fill=00000000 | rows=[175] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J176 | value='2.86671665230159' | fill=00000000 | rows=[175] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K176 | value='0.161132398970244' | fill=00000000 | rows=[175] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L176 | value='0.654709452442011' | fill=00000000 | rows=[175] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M176 | value='0.730897208742996' | fill=00000000 | rows=[175] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N176 | value='0.813669220125863' | fill=00000000 | rows=[175] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O176 | value='0.0315315954582938' | fill=00000000 | rows=[175] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C177 | value='23' | fill=FF00B050 | rows=[176] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D177 | value='1168.90170726326' | fill=00000000 | rows=[176] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E177 | value='1252.5873380313' | fill=00000000 | rows=[176] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F177 | value='1306.35128104723' | fill=00000000 | rows=[176] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G177 | value='30.6210317122631' | fill=00000000 | rows=[176] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H177 | value='2.38384263380335' | fill=00000000 | rows=[176] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I177 | value='2.79562490456891' | fill=00000000 | rows=[176] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J177 | value='3.08332276416488' | fill=00000000 | rows=[176] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K177 | value='0.15690922871974' | fill=00000000 | rows=[176] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L177 | value='0.65322632959567' | fill=00000000 | rows=[176] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M177 | value='0.741797195474998' | fill=00000000 | rows=[176] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N177 | value='0.790886504982444' | fill=00000000 | rows=[176] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O177 | value='0.0303744137537077' | fill=00000000 | rows=[176] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C178 | value='24' | fill=FF00B050 | rows=[177] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D178 | value='1199.1871423572' | fill=00000000 | rows=[177] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E178 | value='1286.08711758348' | fill=00000000 | rows=[177] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F178 | value='1344.56379312934' | fill=00000000 | rows=[177] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G178 | value='28.4710736856775' | fill=00000000 | rows=[177] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H178 | value='2.61744073429008' | fill=00000000 | rows=[177] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I178 | value='3.06574409162742' | fill=00000000 | rows=[177] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J178 | value='3.3576705601011' | fill=00000000 | rows=[177] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K178 | value='0.159829991896618' | fill=00000000 | rows=[177] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L178 | value='0.714762997653908' | fill=00000000 | rows=[177] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M178 | value='0.7852030302789' | fill=00000000 | rows=[177] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N178 | value='0.828053121481755' | fill=00000000 | rows=[177] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O178 | value='0.026431177021235' | fill=00000000 | rows=[177] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell B179 | value='August' | fill=FF00B050 | rows=[178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C179 | value='Monthly Average' | fill=FF00B050 | rows=[178] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D179 | value='1154.05819638585' | fill=00000000 | rows=[178] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E179 | value='1266.52555183781' | fill=00000000 | rows=[178] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F179 | value='1486.87721188451' | fill=00000000 | rows=[178] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G179 | value='57.9057272825836' | fill=00000000 | rows=[178] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H179 | value='1.68938560007732' | fill=00000000 | rows=[178] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I179 | value='2.61276331795778' | fill=00000000 | rows=[178] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J179 | value='4.13290537335077' | fill=00000000 | rows=[178] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K179 | value='0.546526281162076' | fill=00000000 | rows=[178] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L179 | value='0.643951582446931' | fill=00000000 | rows=[178] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M179 | value='0.796109486697795' | fill=00000000 | rows=[178] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N179 | value='0.984396074060885' | fill=00000000 | rows=[178] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O179 | value='0.0563538828865904' | fill=00000000 | rows=[178] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C180 | value='1' | fill=FF00B050 | rows=[179] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D180 | value='1178.70930182809' | fill=00000000 | rows=[179] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E180 | value='1290.21153623303' | fill=00000000 | rows=[179] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F180 | value='1409.05343091394' | fill=00000000 | rows=[179] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G180 | value='46.0337574260684' | fill=00000000 | rows=[179] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H180 | value='2.64220009929246' | fill=00000000 | rows=[179] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I180 | value='3.02846021412264' | fill=00000000 | rows=[179] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J180 | value='3.64375882150226' | fill=00000000 | rows=[179] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K180 | value='0.240553202988585' | fill=00000000 | rows=[179] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L180 | value='0.67975286004843' | fill=00000000 | rows=[179] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M180 | value='0.786321877682069' | fill=00000000 | rows=[179] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N180 | value='0.890088910840844' | fill=00000000 | rows=[179] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O180 | value='0.0408222189057551' | fill=00000000 | rows=[179] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C181 | value='2' | fill=FF00B050 | rows=[180] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D181 | value='1202.19486440029' | fill=00000000 | rows=[180] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E181 | value='1314.96735398515' | fill=00000000 | rows=[180] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F181 | value='1412.41862712531' | fill=00000000 | rows=[180] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G181 | value='46.9368882416235' | fill=00000000 | rows=[180] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H181 | value='2.77297370818269' | fill=00000000 | rows=[180] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I181 | value='3.19521454699168' | fill=00000000 | rows=[180] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J181 | value='3.84489273706361' | fill=00000000 | rows=[180] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K181 | value='0.24084007642288' | fill=00000000 | rows=[180] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L181 | value='0.703205528102023' | fill=00000000 | rows=[180] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M181 | value='0.811455603184017' | fill=00000000 | rows=[180] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N181 | value='0.926922257501556' | fill=00000000 | rows=[180] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O181 | value='0.0423173122114787' | fill=00000000 | rows=[180] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C182 | value='3' | fill=FF00B050 | rows=[181] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D182 | value='1242.43335172847' | fill=00000000 | rows=[181] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E182 | value='1336.38890111235' | fill=00000000 | rows=[181] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F182 | value='1437.61113751851' | fill=00000000 | rows=[181] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G182 | value='45.3321412754553' | fill=00000000 | rows=[181] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H182 | value='2.91788772711474' | fill=00000000 | rows=[181] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I182 | value='3.32256380132976' | fill=00000000 | rows=[181] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J182 | value='3.99042050943675' | fill=00000000 | rows=[181] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K182 | value='0.234695022021613' | fill=00000000 | rows=[181] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L182 | value='0.735125877203406' | fill=00000000 | rows=[181] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M182 | value='0.835397381046829' | fill=00000000 | rows=[181] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N182 | value='0.953031361521384' | fill=00000000 | rows=[181] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O182 | value='0.0413357413748133' | fill=00000000 | rows=[181] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C183 | value='4' | fill=FF00B050 | rows=[182] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D183 | value='1224.33487825452' | fill=00000000 | rows=[182] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E183 | value='1349.75523887266' | fill=00000000 | rows=[182] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F183 | value='1460.15606899498' | fill=00000000 | rows=[182] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G183 | value='49.5081518779192' | fill=00000000 | rows=[182] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H183 | value='2.86245263047726' | fill=00000000 | rows=[182] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I183 | value='3.38872189095966' | fill=00000000 | rows=[182] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J183 | value='4.08100979418535' | fill=00000000 | rows=[182] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K183 | value='0.254087114347965' | fill=00000000 | rows=[182] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L183 | value='0.720808017988015' | fill=00000000 | rows=[182] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M183 | value='0.848870293816785' | fill=00000000 | rows=[182] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N183 | value='0.97138678067123' | fill=00000000 | rows=[182] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O183 | value='0.0449043427837725' | fill=00000000 | rows=[182] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C184 | value='5' | fill=FF00B050 | rows=[183] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D184 | value='1234.77477561179' | fill=00000000 | rows=[183] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E184 | value='1350.19943563106' | fill=00000000 | rows=[183] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F184 | value='1481.60144637812' | fill=00000000 | rows=[183] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G184 | value='48.0852489366863' | fill=00000000 | rows=[183] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H184 | value='2.8580639707492' | fill=00000000 | rows=[183] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I184 | value='3.38377147069476' | fill=00000000 | rows=[183] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J184 | value='4.13290537335077' | fill=00000000 | rows=[183] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K184 | value='0.255498339242901' | fill=00000000 | rows=[183] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L184 | value='0.742245573554373' | fill=00000000 | rows=[183] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M184 | value='0.848907305486799' | fill=00000000 | rows=[183] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N184 | value='0.984396074060885' | fill=00000000 | rows=[183] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O184 | value='0.0417792160370362' | fill=00000000 | rows=[183] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C185 | value='6' | fill=FF00B050 | rows=[184] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D185 | value='1234.15325144172' | fill=00000000 | rows=[184] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E185 | value='1328.89430539188' | fill=00000000 | rows=[184] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F185 | value='1486.87721188451' | fill=00000000 | rows=[184] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G185 | value='49.6290433903515' | fill=00000000 | rows=[184] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H185 | value='2.79753390495112' | fill=00000000 | rows=[184] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I185 | value='3.25961202602054' | fill=00000000 | rows=[184] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J185 | value='4.1036715899482' | fill=00000000 | rows=[184] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K185 | value='0.277110007713649' | fill=00000000 | rows=[184] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L185 | value='0.759926452655697' | fill=00000000 | rows=[184] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M185 | value='0.828687003605747' | fill=00000000 | rows=[184] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N185 | value='0.981860406922141' | fill=00000000 | rows=[184] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O185 | value='0.0456365530543475' | fill=00000000 | rows=[184] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C186 | value='7' | fill=FF00B050 | rows=[185] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D186 | value='1214.95315325532' | fill=00000000 | rows=[185] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E186 | value='1306.92970522771' | fill=00000000 | rows=[185] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F186 | value='1480.12977781172' | fill=00000000 | rows=[185] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G186 | value='60.5796332992854' | fill=00000000 | rows=[185] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H186 | value='2.67620540214082' | fill=00000000 | rows=[185] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I186 | value='3.11922458731034' | fill=00000000 | rows=[185] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J186 | value='4.04372342252743' | fill=00000000 | rows=[185] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K186 | value='0.343728366717135' | fill=00000000 | rows=[185] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L186 | value='0.720657218034529' | fill=00000000 | rows=[185] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M186 | value='0.804067774088336' | fill=00000000 | rows=[185] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N186 | value='0.971886221859659' | fill=00000000 | rows=[185] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O186 | value='0.0599771838909787' | fill=00000000 | rows=[185] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C187 | value='8' | fill=FF00B050 | rows=[186] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D187 | value='1227.38258929543' | fill=00000000 | rows=[186] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E187 | value='1301.55580463763' | fill=00000000 | rows=[186] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F187 | value='1472.37428382932' | fill=00000000 | rows=[186] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G187 | value='55.2156571949564' | fill=00000000 | rows=[186] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H187 | value='2.68368933751636' | fill=00000000 | rows=[186] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I187 | value='3.06461113236543' | fill=00000000 | rows=[186] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J187 | value='3.97854293596475' | fill=00000000 | rows=[186] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K187 | value='0.319829797319157' | fill=00000000 | rows=[186] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L187 | value='0.726727045702359' | fill=00000000 | rows=[186] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M187 | value='0.79514768680657' | fill=00000000 | rows=[186] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N187 | value='0.960905222380124' | fill=00000000 | rows=[186] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O187 | value='0.0543690304901887' | fill=00000000 | rows=[186] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C188 | value='9' | fill=FF00B050 | rows=[187] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D188 | value='1226.08246754066' | fill=00000000 | rows=[187] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E188 | value='1277.89622928808' | fill=00000000 | rows=[187] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F188 | value='1420.54908953354' | fill=00000000 | rows=[187] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G188 | value='40.4419624142175' | fill=00000000 | rows=[187] | cols=[6] | col_header=False | row_header=False | metadata=False
