=== transport-table07.xlsx ===
Cell A1 | value='Department for Transport statistics' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell G87 | value='100' | fill=9 | rows=[86] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H87 | value='100' | fill=9 | rows=[86] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I87 | value='..' | fill=9 | rows=[86] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J87 | value='..' | fill=9 | rows=[86] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K87 | value='100' | fill=9 | rows=[86] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L87 | value='100' | fill=9 | rows=[86] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M87 | value='100' | fill=9 | rows=[86] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N87 | value='100' | fill=9 | rows=[86] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O87 | value='100' | fill=9 | rows=[86] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P87 | value='100' | fill=9 | rows=[86] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q87 | value='..' | fill=9 | rows=[86] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R87 | value='..' | fill=9 | rows=[86] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B88 | value='East' | fill=FF00B050 | rows=[87] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C88 | value='100' | fill=9 | rows=[87] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D88 | value='100' | fill=9 | rows=[87] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E88 | value='99.98' | fill=9 | rows=[87] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F88 | value='100' | fill=9 | rows=[87] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G88 | value='99.99' | fill=9 | rows=[87] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H88 | value='100' | fill=9 | rows=[87] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I88 | value='..' | fill=9 | rows=[87] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J88 | value='..' | fill=9 | rows=[87] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K88 | value='100' | fill=9 | rows=[87] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L88 | value='100' | fill=9 | rows=[87] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M88 | value='99.99' | fill=9 | rows=[87] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N88 | value='100' | fill=9 | rows=[87] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O88 | value='100' | fill=9 | rows=[87] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P88 | value='100' | fill=9 | rows=[87] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q88 | value='..' | fill=9 | rows=[87] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R88 | value='..' | fill=9 | rows=[87] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B89 | value='London' | fill=FF00B050 | rows=[88] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C89 | value='100' | fill=9 | rows=[88] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D89 | value='100' | fill=9 | rows=[88] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E89 | value='100' | fill=9 | rows=[88] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F89 | value='100' | fill=9 | rows=[88] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G89 | value='100' | fill=9 | rows=[88] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H89 | value='100' | fill=9 | rows=[88] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I89 | value='..' | fill=9 | rows=[88] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J89 | value='..' | fill=9 | rows=[88] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K89 | value='100' | fill=9 | rows=[88] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L89 | value='100' | fill=9 | rows=[88] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M89 | value='100' | fill=9 | rows=[88] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N89 | value='100' | fill=9 | rows=[88] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O89 | value='100' | fill=9 | rows=[88] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P89 | value='100' | fill=9 | rows=[88] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q89 | value='..' | fill=9 | rows=[88] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R89 | value='..' | fill=9 | rows=[88] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B90 | value='South East' | fill=FF00B050 | rows=[89] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C90 | value='100' | fill=9 | rows=[89] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D90 | value='100' | fill=9 | rows=[89] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E90 | value='100' | fill=9 | rows=[89] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F90 | value='100' | fill=9 | rows=[89] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G90 | value='100' | fill=9 | rows=[89] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H90 | value='100' | fill=9 | rows=[89] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I90 | value='..' | fill=9 | rows=[89] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J90 | value='..' | fill=9 | rows=[89] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K90 | value='100' | fill=9 | rows=[89] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L90 | value='100' | fill=9 | rows=[89] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M90 | value='100' | fill=9 | rows=[89] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N90 | value='100' | fill=9 | rows=[89] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O90 | value='100' | fill=9 | rows=[89] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P90 | value='100' | fill=9 | rows=[89] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q90 | value='..' | fill=9 | rows=[89] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R90 | value='..' | fill=9 | rows=[89] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B91 | value='South West' | fill=FF00B050 | rows=[90] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C91 | value='99.99' | fill=9 | rows=[90] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D91 | value='100' | fill=9 | rows=[90] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E91 | value='100' | fill=9 | rows=[90] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F91 | value='100' | fill=9 | rows=[90] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G91 | value='100' | fill=9 | rows=[90] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H91 | value='100' | fill=9 | rows=[90] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I91 | value='..' | fill=9 | rows=[90] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J91 | value='..' | fill=9 | rows=[90] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K91 | value='99.97' | fill=9 | rows=[90] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L91 | value='99.97' | fill=9 | rows=[90] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M91 | value='99.97' | fill=9 | rows=[90] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N91 | value='99.97' | fill=9 | rows=[90] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O91 | value='99.97' | fill=9 | rows=[90] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P91 | value='99.97' | fill=9 | rows=[90] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q91 | value='..' | fill=9 | rows=[90] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R91 | value='..' | fill=9 | rows=[90] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A92 | value='2008' | fill=FF00B050 | rows=[91] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B92 | value='North East' | fill=FF00B050 | rows=[91] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C92 | value='99.96' | fill=9 | rows=[91] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D92 | value='100' | fill=9 | rows=[91] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E92 | value='100' | fill=9 | rows=[91] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F92 | value='100' | fill=9 | rows=[91] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G92 | value='99.99' | fill=9 | rows=[91] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H92 | value='100' | fill=9 | rows=[91] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I92 | value='..' | fill=9 | rows=[91] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J92 | value='..' | fill=9 | rows=[91] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K92 | value='99.98' | fill=9 | rows=[91] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L92 | value='100' | fill=9 | rows=[91] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M92 | value='99.99' | fill=9 | rows=[91] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N92 | value='100' | fill=9 | rows=[91] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O92 | value='99.98' | fill=9 | rows=[91] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P92 | value='100' | fill=9 | rows=[91] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q92 | value='..' | fill=9 | rows=[91] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R92 | value='..' | fill=9 | rows=[91] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B93 | value='North West' | fill=FF00B050 | rows=[92] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C93 | value='100' | fill=9 | rows=[92] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D93 | value='100' | fill=9 | rows=[92] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E93 | value='100' | fill=9 | rows=[92] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F93 | value='100' | fill=9 | rows=[92] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G93 | value='100' | fill=9 | rows=[92] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H93 | value='100' | fill=9 | rows=[92] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I93 | value='..' | fill=9 | rows=[92] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J93 | value='..' | fill=9 | rows=[92] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K93 | value='100' | fill=9 | rows=[92] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L93 | value='100' | fill=9 | rows=[92] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M93 | value='100' | fill=9 | rows=[92] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N93 | value='100' | fill=9 | rows=[92] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O93 | value='99.99' | fill=9 | rows=[92] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P93 | value='100' | fill=9 | rows=[92] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q93 | value='..' | fill=9 | rows=[92] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R93 | value='..' | fill=9 | rows=[92] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B94 | value='Yorkshire and the Humber' | fill=FF00B050 | rows=[93] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C94 | value='100' | fill=9 | rows=[93] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D94 | value='100' | fill=9 | rows=[93] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E94 | value='100' | fill=9 | rows=[93] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F94 | value='100' | fill=9 | rows=[93] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G94 | value='100' | fill=9 | rows=[93] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H94 | value='100' | fill=9 | rows=[93] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I94 | value='..' | fill=9 | rows=[93] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J94 | value='..' | fill=9 | rows=[93] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K94 | value='100' | fill=9 | rows=[93] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L94 | value='100' | fill=9 | rows=[93] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M94 | value='99.98' | fill=9 | rows=[93] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N94 | value='100' | fill=9 | rows=[93] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O94 | value='100' | fill=9 | rows=[93] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P94 | value='100' | fill=9 | rows=[93] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q94 | value='..' | fill=9 | rows=[93] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R94 | value='..' | fill=9 | rows=[93] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B95 | value='East Midlands' | fill=FF00B050 | rows=[94] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C95 | value='100' | fill=9 | rows=[94] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D95 | value='100' | fill=9 | rows=[94] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E95 | value='100' | fill=9 | rows=[94] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F95 | value='100' | fill=9 | rows=[94] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G95 | value='100' | fill=9 | rows=[94] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H95 | value='100' | fill=9 | rows=[94] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I95 | value='..' | fill=9 | rows=[94] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J95 | value='..' | fill=9 | rows=[94] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K95 | value='100' | fill=9 | rows=[94] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L95 | value='100' | fill=9 | rows=[94] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M95 | value='100' | fill=9 | rows=[94] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N95 | value='100' | fill=9 | rows=[94] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O95 | value='100' | fill=9 | rows=[94] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P95 | value='100' | fill=9 | rows=[94] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q95 | value='..' | fill=9 | rows=[94] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R95 | value='..' | fill=9 | rows=[94] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B96 | value='West Midlands' | fill=FF00B050 | rows=[95] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C96 | value='100' | fill=9 | rows=[95] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D96 | value='100' | fill=9 | rows=[95] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E96 | value='100' | fill=9 | rows=[95] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F96 | value='100' | fill=9 | rows=[95] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G96 | value='100' | fill=9 | rows=[95] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H96 | value='100' | fill=9 | rows=[95] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I96 | value='..' | fill=9 | rows=[95] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J96 | value='..' | fill=9 | rows=[95] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K96 | value='100' | fill=9 | rows=[95] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L96 | value='100' | fill=9 | rows=[95] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M96 | value='100' | fill=9 | rows=[95] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N96 | value='100' | fill=9 | rows=[95] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O96 | value='100' | fill=9 | rows=[95] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P96 | value='100' | fill=9 | rows=[95] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q96 | value='..' | fill=9 | rows=[95] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R96 | value='..' | fill=9 | rows=[95] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B97 | value='East' | fill=FF00B050 | rows=[96] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C97 | value='100' | fill=9 | rows=[96] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D97 | value='100' | fill=9 | rows=[96] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E97 | value='99.99' | fill=9 | rows=[96] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F97 | value='100' | fill=9 | rows=[96] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G97 | value='99.99' | fill=9 | rows=[96] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H97 | value='100' | fill=9 | rows=[96] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I97 | value='..' | fill=9 | rows=[96] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J97 | value='..' | fill=9 | rows=[96] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K97 | value='100' | fill=9 | rows=[96] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L97 | value='100' | fill=9 | rows=[96] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M97 | value='99.98' | fill=9 | rows=[96] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N97 | value='100' | fill=9 | rows=[96] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O97 | value='100' | fill=9 | rows=[96] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P97 | value='100' | fill=9 | rows=[96] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q97 | value='..' | fill=9 | rows=[96] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R97 | value='..' | fill=9 | rows=[96] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B98 | value='London' | fill=FF00B050 | rows=[97] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C98 | value='100' | fill=9 | rows=[97] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D98 | value='100' | fill=9 | rows=[97] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E98 | value='100' | fill=9 | rows=[97] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F98 | value='100' | fill=9 | rows=[97] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G98 | value='100' | fill=9 | rows=[97] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H98 | value='100' | fill=9 | rows=[97] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I98 | value='..' | fill=9 | rows=[97] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J98 | value='..' | fill=9 | rows=[97] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K98 | value='100' | fill=9 | rows=[97] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L98 | value='100' | fill=9 | rows=[97] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M98 | value='100' | fill=9 | rows=[97] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N98 | value='100' | fill=9 | rows=[97] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O98 | value='100' | fill=9 | rows=[97] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P98 | value='100' | fill=9 | rows=[97] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q98 | value='..' | fill=9 | rows=[97] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R98 | value='..' | fill=9 | rows=[97] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B99 | value='South East' | fill=FF00B050 | rows=[98] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C99 | value='100' | fill=9 | rows=[98] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D99 | value='100' | fill=9 | rows=[98] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E99 | value='100' | fill=9 | rows=[98] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F99 | value='100' | fill=9 | rows=[98] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G99 | value='100' | fill=9 | rows=[98] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H99 | value='100' | fill=9 | rows=[98] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I99 | value='..' | fill=9 | rows=[98] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J99 | value='..' | fill=9 | rows=[98] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K99 | value='100' | fill=9 | rows=[98] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L99 | value='100' | fill=9 | rows=[98] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M99 | value='100' | fill=9 | rows=[98] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N99 | value='100' | fill=9 | rows=[98] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O99 | value='100' | fill=9 | rows=[98] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P99 | value='100' | fill=9 | rows=[98] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q99 | value='..' | fill=9 | rows=[98] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R99 | value='..' | fill=9 | rows=[98] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B100 | value='South West' | fill=FF00B050 | rows=[99] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C100 | value='100' | fill=9 | rows=[99] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D100 | value='100' | fill=9 | rows=[99] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E100 | value='100' | fill=9 | rows=[99] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F100 | value='100' | fill=9 | rows=[99] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G100 | value='99.98' | fill=9 | rows=[99] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H100 | value='100' | fill=9 | rows=[99] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I100 | value='..' | fill=9 | rows=[99] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J100 | value='..' | fill=9 | rows=[99] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K100 | value='99.97' | fill=9 | rows=[99] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L100 | value='99.97' | fill=9 | rows=[99] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M100 | value='99.97' | fill=9 | rows=[99] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N100 | value='99.97' | fill=9 | rows=[99] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O100 | value='99.97' | fill=9 | rows=[99] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P100 | value='99.97' | fill=9 | rows=[99] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q100 | value='..' | fill=9 | rows=[99] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R100 | value='..' | fill=9 | rows=[99] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A101 | value='2009' | fill=FF00B050 | rows=[100] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B101 | value='North East' | fill=FF00B050 | rows=[100] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C101 | value='100' | fill=9 | rows=[100] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D101 | value='100' | fill=9 | rows=[100] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E101 | value='100' | fill=9 | rows=[100] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F101 | value='100' | fill=9 | rows=[100] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G101 | value='100' | fill=9 | rows=[100] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H101 | value='100' | fill=9 | rows=[100] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I101 | value='..' | fill=9 | rows=[100] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J101 | value='..' | fill=9 | rows=[100] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K101 | value='99.99' | fill=9 | rows=[100] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L101 | value='100' | fill=9 | rows=[100] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M101 | value='99.99' | fill=9 | rows=[100] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N101 | value='100' | fill=9 | rows=[100] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O101 | value='99.98' | fill=9 | rows=[100] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P101 | value='100' | fill=9 | rows=[100] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q101 | value='99.3' | fill=9 | rows=[100] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R101 | value='99.99' | fill=9 | rows=[100] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B102 | value='North West' | fill=FF00B050 | rows=[101] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C102 | value='100' | fill=9 | rows=[101] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D102 | value='100' | fill=9 | rows=[101] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E102 | value='100' | fill=9 | rows=[101] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F102 | value='100' | fill=9 | rows=[101] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G102 | value='100' | fill=9 | rows=[101] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H102 | value='100' | fill=9 | rows=[101] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I102 | value='..' | fill=9 | rows=[101] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J102 | value='..' | fill=9 | rows=[101] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K102 | value='100' | fill=9 | rows=[101] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L102 | value='100' | fill=9 | rows=[101] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M102 | value='100' | fill=9 | rows=[101] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N102 | value='100' | fill=9 | rows=[101] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O102 | value='99.99' | fill=9 | rows=[101] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P102 | value='100' | fill=9 | rows=[101] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q102 | value='99.82' | fill=9 | rows=[101] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R102 | value='100' | fill=9 | rows=[101] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B103 | value='Yorkshire and the Humber' | fill=FF00B050 | rows=[102] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C103 | value='100' | fill=9 | rows=[102] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D103 | value='100' | fill=9 | rows=[102] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E103 | value='100' | fill=9 | rows=[102] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F103 | value='100' | fill=9 | rows=[102] | cols=[5] | col_header=False | row_header=False | metadata=False
